,VH,VV,Class
7099,-15.000235,-7.708972500000001,Bawang Putih
7100,-16.23586,-7.426997,Bawang Putih
7101,-14.873752,-8.763608999999999,Bawang Putih
7102,-10.591298,-0.94291073,Non Bawang Putih
7103,-14.811185,-9.046314,Bawang Putih
7104,-15.62255,-10.184783,Non Bawang Putih
7105,-14.656757,-8.660492999999999,Non Bawang Putih
7106,-15.589041,-6.555040400000001,Bawang Putih
7107,-5.9342794,4.189665,Non Bawang Putih
7108,-2.2600937,2.3232276,Non Bawang Putih
7109,-14.3291445,-7.980331,Non Bawang Putih
7110,-15.642488,-9.557278,Non Bawang Putih
7111,-14.343568,-8.778417999999999,Bawang Putih
7112,-14.462142000000002,-9.233125999999999,Bawang Putih
7113,-13.025246000000001,-10.506783500000001,Non Bawang Putih
7114,-14.821882,-9.594227,Non Bawang Putih
7115,-10.94629,-1.1641538999999999,Non Bawang Putih
7116,-14.510782,-8.4486,Non Bawang Putih
7117,-14.756148999999999,-8.262934,Bawang Putih
7118,-15.734187,-6.4662666,Bawang Putih
7119,-16.776792999999998,-7.8911414,Non Bawang Putih
7120,-15.904496,-8.631401,Bawang Putih
7121,-13.740565,-7.595985000000001,Bawang Putih
7122,-12.891637,-0.76662827,Non Bawang Putih
7123,-8.334405,-1.8106526,Non Bawang Putih
7124,-7.8366823000000005,-2.9094226,Non Bawang Putih
7125,-12.57778,-8.394752,Bawang Putih
7126,-14.703323999999999,-9.041735000000001,Bawang Putih
7127,-14.561467000000002,-8.627873,Bawang Putih
7128,-15.360185999999999,-8.346677,Bawang Putih
7129,-11.086097,2.2884011,Non Bawang Putih
7130,-13.8654785,-7.233897,Non Bawang Putih
7131,-7.299038400000001,-1.963746,Non Bawang Putih
7132,-15.051848000000001,-11.036877,Bawang Putih
7133,-15.953789000000002,-10.164636999999999,Non Bawang Putih
7134,-17.540806,-12.99777,Non Bawang Putih
7135,-14.062242499999998,-8.396678,Bawang Putih
7136,-11.247532000000001,-7.3709507,Bawang Putih
7137,-15.229735,-8.907313,Non Bawang Putih
7138,-14.964978,-7.212464,Bawang Putih
7139,-14.247342000000002,-9.176075,Bawang Putih
7140,-15.614071,-10.798775,Non Bawang Putih
7141,-8.218881,0.15677023,Non Bawang Putih
7142,-16.755901,-10.107402,Non Bawang Putih
7143,-13.703282000000002,-7.803273700000001,Bawang Putih
7144,-8.723936,-4.3655996,Non Bawang Putih
7145,-14.479423,-7.7924967,Bawang Putih
7146,-12.177977,-8.166580999999999,Bawang Putih
7147,-10.15865,-2.2386231,Non Bawang Putih
7148,-12.99133,-7.610042,Bawang Putih
7149,-14.082532,-6.7673297,Bawang Putih
7150,-16.165607,-9.754132,Non Bawang Putih
7151,-13.788765,-9.831134,Non Bawang Putih
7152,-8.65702,1.4994664,Non Bawang Putih
7153,-10.70238,-2.3924917999999997,Non Bawang Putih
7154,-12.5722,-7.1973815000000005,Non Bawang Putih
7155,-8.907849,-2.0858061,Non Bawang Putih
7156,-15.985554,-7.102831,Bawang Putih
7157,-17.447235,-10.346929,Bawang Putih
7158,-11.019043,3.0268772,Non Bawang Putih
7159,-15.774181,-8.3882065,Non Bawang Putih
7160,-15.625095000000002,-11.503928,Non Bawang Putih
7161,-15.4370365,-7.6993155,Non Bawang Putih
7162,-10.618552000000001,-1.3825121999999999,Non Bawang Putih
7163,-14.8015375,-4.795537,Bawang Putih
7164,-15.102357999999999,-7.743807,Non Bawang Putih
7165,-14.370017,-7.330671300000001,Bawang Putih
7166,-13.858967000000002,-7.9731274,Bawang Putih
7167,-15.481742,-11.585659,Bawang Putih
7168,-12.038151,-7.349395299999999,Bawang Putih
7169,-14.507382999999999,-7.961955499999999,Bawang Putih
7170,-15.619404999999999,-8.378356,Non Bawang Putih
7171,-14.887129000000002,-7.8650618,Non Bawang Putih
7172,-12.517502,-8.118303,Bawang Putih
7173,-12.657266,-8.921619999999999,Bawang Putih
7174,-15.629102,-10.47056,Non Bawang Putih
7175,-12.975487,-9.792239,Bawang Putih
7176,-13.888693,-5.628049,Bawang Putih
7177,-10.528285,-3.6619019999999995,Non Bawang Putih
7178,-14.603955,-7.2020235,Bawang Putih
7179,-2.0903308000000003,6.9145460000000005,Non Bawang Putih
7180,-12.728784,0.28646997,Non Bawang Putih
7181,-15.194215,-8.291058,Non Bawang Putih
7182,-15.002896,-9.189848,Non Bawang Putih
7183,-14.594133,-6.5349293,Bawang Putih
7184,-9.506412,-2.582386,Non Bawang Putih
7185,-8.774158,0.8197716,Non Bawang Putih
7186,-15.754658,-8.183019,Bawang Putih
7187,-8.661186,-2.2817232999999995,Non Bawang Putih
7188,-14.37405,-9.450519,Bawang Putih
7189,-17.318659,-8.17165,Bawang Putih
7190,-15.609775,-9.863317,Bawang Putih
7191,-10.935463,-5.256592299999999,Non Bawang Putih
7192,-13.81775,-9.262748,Bawang Putih
7193,-8.997088,-2.0002506,Non Bawang Putih
7194,-14.703098,-7.811331299999999,Bawang Putih
7195,-15.915215,-9.142941,Bawang Putih
7196,-14.733475,-7.8027716,Non Bawang Putih
7197,-17.14112,-10.366392999999999,Non Bawang Putih
7198,-15.445810999999999,-9.047367999999999,Bawang Putih
7199,-7.334997,-3.9676519999999997,Non Bawang Putih
7200,-3.6316559999999996,2.8738291,Non Bawang Putih
7201,-7.5820355,1.0658591,Non Bawang Putih
7202,-10.709640499999999,-2.3425992,Non Bawang Putih
7203,-3.344962,6.1624136,Non Bawang Putih
7204,-11.12209,-8.509238999999999,Bawang Putih
7205,-13.595355,-7.885252499999999,Bawang Putih
7206,-16.376335,-8.241292,Bawang Putih
7207,-12.694434,-4.9497485,Non Bawang Putih
7208,-15.906057,-8.704678999999999,Non Bawang Putih
7209,-16.623943,-8.147223,Bawang Putih
7210,-14.602827,-9.534130000000001,Non Bawang Putih
7211,-7.20677,-3.5240502,Non Bawang Putih
7212,-14.863284,-10.107657000000001,Bawang Putih
7213,-16.143589000000002,-8.500628,Bawang Putih
7214,-16.07745,-8.917489999999999,Non Bawang Putih
7215,-15.948291000000001,-8.008372999999999,Non Bawang Putih
7216,-12.1209135,-6.912344500000001,Non Bawang Putih
7217,-13.9331875,-7.3305006,Bawang Putih
7218,-11.025871,-5.907269,Bawang Putih
7219,-14.007434,-7.9077406,Bawang Putih
7220,-11.154783,-2.3540932999999997,Non Bawang Putih
7221,-13.309509,-8.266651,Bawang Putih
7222,-10.446741000000001,-4.1306734,Non Bawang Putih
7223,-14.600321,-10.144299499999999,Bawang Putih
7224,-12.330735,-9.775603,Non Bawang Putih
7225,-11.401908,-8.008251,Bawang Putih
7226,-14.473710999999998,-5.5156727,Non Bawang Putih
7227,-13.113937,-7.9877844,Bawang Putih
7228,-15.60845,-9.095156,Bawang Putih
7229,-8.771372,1.6305557,Non Bawang Putih
7230,-10.903432,-9.294441,Bawang Putih
7231,-11.592583,-9.347391,Bawang Putih
7232,-14.695329999999998,-8.938381,Bawang Putih
7233,-14.278703,-8.633113999999999,Bawang Putih
7234,-11.691162,-6.663721000000001,Non Bawang Putih
7235,-14.051901,-9.063011,Non Bawang Putih
7236,-10.74255,-5.1215209999999995,Non Bawang Putih
7237,-14.366775,-4.96017,Bawang Putih
7238,-13.806833,-9.052399000000001,Bawang Putih
7239,-14.421643,-9.599018,Bawang Putih
7240,-17.072046,-12.074126,Non Bawang Putih
7241,-14.229795000000001,-9.074561,Bawang Putih
7242,-16.061262,-5.216757,Bawang Putih
7243,-14.616382000000002,-9.132626,Bawang Putih
7244,-12.989942999999998,-5.5412817,Non Bawang Putih
7245,-15.540571,-10.081116,Non Bawang Putih
7246,-14.547638000000001,-9.148947999999999,Non Bawang Putih
7247,-14.366442999999999,-9.35724,Non Bawang Putih
7248,-6.5019800000000005,-1.3484341999999998,Non Bawang Putih
7249,-15.306384,-9.121608,Bawang Putih
7250,-9.35966,-0.2787051,Non Bawang Putih
7251,-15.77752,-7.869287,Bawang Putih
7252,-13.432029,-10.646154,Bawang Putih
7253,-16.60528,-10.3329525,Bawang Putih
7254,-16.300585,-11.560948,Bawang Putih
7255,-16.013855,-7.331995,Non Bawang Putih
7256,-15.52324,-8.341999000000001,Non Bawang Putih
7257,-16.004658,-7.340985300000001,Bawang Putih
7258,-13.727801999999999,-8.156253999999999,Bawang Putih
7259,-15.019060000000001,-9.128129,Bawang Putih
7260,-14.70845,-8.54261,Bawang Putih
7261,-7.647479,-1.0926878,Non Bawang Putih
7262,-15.676498,-9.523098,Non Bawang Putih
7263,-12.50539,-9.472413000000001,Bawang Putih
7264,-14.430947,-7.9937949999999995,Non Bawang Putih
7265,-14.59273,-7.598406,Bawang Putih
7266,-10.545016,-9.693206,Bawang Putih
7267,-15.750035,-10.768309,Non Bawang Putih
7268,-13.673142000000002,-8.321964999999999,Bawang Putih
7269,-14.775696,-8.151935,Bawang Putih
7270,-16.377512,-8.844623,Bawang Putih
7271,-13.470801999999999,-8.108056,Bawang Putih
7272,-16.2284,-8.684074,Non Bawang Putih
7273,-14.835681,-8.694856,Bawang Putih
7274,-15.868447,-9.598614999999999,Non Bawang Putih
7275,-16.204323000000002,-8.904578,Bawang Putih
7276,-15.039925,-6.6866493,Bawang Putih
7277,-13.0478325,-8.461644999999999,Bawang Putih
7278,-13.319353,-6.4588184,Bawang Putih
7279,-5.7438817,2.0036685000000003,Non Bawang Putih
7280,-7.7271695000000005,-1.0142225,Non Bawang Putih
7281,-7.925152000000001,-1.8769485000000001,Non Bawang Putih
7282,-15.416394,-8.161999,Bawang Putih
7283,-15.088657000000001,-8.654262,Bawang Putih
7284,-10.169653,-2.1075573,Non Bawang Putih
7285,-15.676484,-9.005005,Non Bawang Putih
7286,-16.742846,-11.099075,Bawang Putih
7287,-15.347957999999998,-8.934027,Bawang Putih
7288,-8.517572999999999,-3.5610864,Non Bawang Putih
7289,-13.539160999999998,-6.921138000000001,Bawang Putih
7290,-14.980870000000001,-8.684753,Non Bawang Putih
7291,-13.580537,-8.663898,Bawang Putih
7292,-14.990532,-10.324587,Bawang Putih
7293,-15.989652,-10.204224,Bawang Putih
7294,-9.723265,-3.936095,Non Bawang Putih
7295,-15.149612,-8.377588000000001,Non Bawang Putih
7296,-12.813569000000001,-8.310031,Bawang Putih
7297,-3.9849236000000006,0.95276046,Non Bawang Putih
7298,-11.852413,2.8384311,Non Bawang Putih
7299,-11.382317,-7.840217599999999,Bawang Putih
7300,-15.960918,-8.948947,Non Bawang Putih
7301,-12.357664999999999,-5.3598638,Non Bawang Putih
7302,-12.140718,-5.0809684,Non Bawang Putih
7303,-14.582341,-9.0989485,Bawang Putih
7304,-7.4651475000000005,2.0057893,Non Bawang Putih
7305,-14.268158999999999,-7.2294282999999995,Bawang Putih
7306,-7.3953576000000005,-4.3803067,Non Bawang Putih
7307,-14.586801000000001,-9.217797000000001,Bawang Putih
7308,-13.270273000000001,-8.570091,Bawang Putih
7309,-16.612177,-8.922595,Non Bawang Putih
7310,-13.31354,-4.8415284000000005,Non Bawang Putih
7311,-15.401067000000001,-10.549407,Non Bawang Putih
7312,-15.257292000000001,-9.343257000000001,Bawang Putih
7313,-17.209063,-9.297863000000001,Bawang Putih
7314,-13.494348,-6.2775316,Bawang Putih
7315,-14.902722,-10.339169,Bawang Putih
7316,-13.264176999999998,-8.288077000000001,Bawang Putih
7317,-15.782975,-8.003692,Bawang Putih
7318,-8.756722,-4.7030244,Non Bawang Putih
7319,-15.888789000000001,-7.8449116,Bawang Putih
7320,-13.072998,-9.185613,Bawang Putih
7321,-12.150773,-4.019337999999999,Non Bawang Putih
7322,-14.447363000000001,-7.7738914,Non Bawang Putih
7323,-16.497495999999998,-9.250002,Bawang Putih
7324,-12.25405,-7.693103999999999,Bawang Putih
7325,-16.75229,-7.4419303,Non Bawang Putih
7326,-13.89676,-6.5162945,Bawang Putih
7327,-7.849978,-1.6353296999999998,Non Bawang Putih
7328,-14.292606,-10.923642999999998,Non Bawang Putih
7329,-6.027587400000001,-3.3538767999999997,Non Bawang Putih
7330,-2.3448546,6.7406583,Non Bawang Putih
7331,-16.140247,-10.028425,Non Bawang Putih
7332,-12.816475,-7.215457000000001,Bawang Putih
7333,-8.969176,-3.4797404000000003,Non Bawang Putih
7334,-5.619286499999999,-3.1976400000000003,Non Bawang Putih
7335,-12.989567,-8.352674,Bawang Putih
7336,-12.526234,-9.8391695,Bawang Putih
7337,-13.941464000000002,-7.7139735,Non Bawang Putih
7338,-15.670670000000001,-9.122910000000001,Bawang Putih
7339,-9.875677,-2.619638,Non Bawang Putih
7340,-14.580198999999999,-10.445233,Bawang Putih
7341,-16.031017000000002,-11.893081,Non Bawang Putih
7342,-14.829945,-10.913866,Non Bawang Putih
7343,-14.003808,-9.354412,Bawang Putih
7344,-12.572973,-2.3745844,Non Bawang Putih
7345,-10.361751,-2.2469217999999995,Non Bawang Putih
7346,-13.056291,-7.198303699999999,Non Bawang Putih
7347,-16.575636,-7.106631,Non Bawang Putih
7348,-7.9988722999999995,1.9680951,Non Bawang Putih
7349,-13.656673999999999,-8.161933,Bawang Putih
7350,-13.531723999999999,-9.685094,Bawang Putih
7351,-14.6047945,-7.749037700000001,Bawang Putih
7352,-13.798657,-7.327219,Non Bawang Putih
7353,-15.455682999999999,-8.590027000000001,Bawang Putih
7354,-13.500498,-8.8083725,Bawang Putih
7355,-14.274083,-9.093355,Non Bawang Putih
7356,-15.089375500000001,-9.000839,Non Bawang Putih
7357,-11.56272,-6.0939083,Bawang Putih
7358,-6.1597676,-1.3964756,Non Bawang Putih
7359,-14.230823499999998,-11.947148,Non Bawang Putih
7360,-13.931682,-0.6135455,Non Bawang Putih
7361,-13.499641,-7.683757300000001,Non Bawang Putih
7362,-15.143462,-9.003817,Non Bawang Putih
7363,-15.754153,-8.986328,Non Bawang Putih
7364,-14.339502,-7.172242599999999,Bawang Putih
7365,-15.039492999999998,-9.876961999999999,Non Bawang Putih
7366,-7.821528999999999,-1.8576161,Non Bawang Putih
7367,-14.798354999999999,-7.9552746,Bawang Putih
7368,-12.660919999999999,-2.3625267000000005,Non Bawang Putih
7369,-17.650951,-10.463723,Bawang Putih
7370,-7.810397999999999,-4.286518,Non Bawang Putih
7371,-14.607791,-6.113621,Bawang Putih
7372,-14.896099,-9.425042,Bawang Putih
7373,-15.818313,-6.6832009999999995,Bawang Putih
7374,-15.607732,-10.935772,Non Bawang Putih
7375,-11.778794,-8.370964,Bawang Putih
7376,-15.269657999999998,-9.662562,Bawang Putih
7377,-13.290860999999998,-4.0222014999999995,Non Bawang Putih
7378,-10.237477,-2.1270692,Non Bawang Putih
7379,-7.221348,0.7725904,Non Bawang Putih
7380,-14.44661,-9.556282000000001,Non Bawang Putih
7381,-16.94728,-7.7323059999999995,Bawang Putih
7382,-16.74608,-10.584899,Non Bawang Putih
7383,-15.212854,-7.4329658,Non Bawang Putih
7384,-12.515165,-3.050529,Non Bawang Putih
7385,-12.749291,-8.979455,Bawang Putih
7386,-14.077604000000001,-7.503086,Bawang Putih
7387,-6.9049005999999995,-0.37539244,Non Bawang Putih
7388,-12.8810625,-6.6235194,Bawang Putih
7389,-12.411595,-7.793649,Bawang Putih
7390,-10.843905,-5.528072,Non Bawang Putih
7391,-15.117192999999999,-9.167193,Non Bawang Putih
7392,-16.492501999999998,-6.775992,Bawang Putih
7393,-16.69291,-8.668593,Bawang Putih
7394,-15.133377,-8.544047,Bawang Putih
7395,-14.439723999999998,-7.6555032999999995,Non Bawang Putih
7396,-14.254529000000002,-9.3215685,Bawang Putih
7397,-14.946132,-9.823381,Bawang Putih
7398,-16.01954,-7.918602000000001,Bawang Putih
7399,-14.4726305,-7.8633027,Bawang Putih
7400,-14.151013,-8.593465,Bawang Putih
7401,-4.349238400000001,-0.2211136,Non Bawang Putih
7402,-15.472969,-6.721683500000001,Bawang Putih
7403,-8.808432,-3.2159734,Non Bawang Putih
7404,-14.624305999999999,-8.79743,Bawang Putih
7405,-15.550778,-8.212176,Non Bawang Putih
7406,-17.25947,-7.425554300000001,Non Bawang Putih
7407,-11.130295,-3.741226,Non Bawang Putih
7408,-13.923935,-6.985336,Non Bawang Putih
7409,-15.05226,-9.271469,Bawang Putih
7410,-17.071620000000003,-7.885619,Non Bawang Putih
7411,-14.311479,-9.643873,Non Bawang Putih
7412,-8.058019,-2.929405,Non Bawang Putih
7413,-14.707235,-7.0700354999999995,Bawang Putih
7414,-17.634645000000003,-9.83653,Bawang Putih
7415,-14.430025,-4.968791,Non Bawang Putih
7416,-15.366616,-8.229691,Bawang Putih
7417,-9.728829,-3.0154696,Non Bawang Putih
7418,-15.278865,-6.8240213,Non Bawang Putih
7419,-14.430357,-8.150053999999999,Bawang Putih
7420,-13.851492000000002,-9.373108,Bawang Putih
7421,-6.780798,-1.8804290000000001,Non Bawang Putih
7422,-17.1908,-9.514557,Bawang Putih
7423,-14.271229,-10.23042,Non Bawang Putih
7424,-13.52311,-8.384063000000001,Bawang Putih
7425,-9.204543,-3.752997,Non Bawang Putih
7426,-11.744069999999999,-7.5757747,Bawang Putih
7427,-15.781317000000001,-10.308879,Bawang Putih
7428,-13.72985,-8.359255000000001,Bawang Putih
7429,-16.607391,-9.590941,Non Bawang Putih
7430,-12.882759,-8.596719,Bawang Putih
7431,-10.248403999999999,1.0704426,Non Bawang Putih
7432,-13.870875,-11.191424000000001,Non Bawang Putih
7433,-17.009659,-10.410128,Non Bawang Putih
7434,-15.587613000000001,-8.3021145,Non Bawang Putih
7435,-8.986675,-0.06336053,Non Bawang Putih
7436,-15.054628,-8.93878,Non Bawang Putih
7437,-14.397823,-8.98552,Bawang Putih
7438,-11.140607000000001,-7.5747614,Bawang Putih
7439,-15.750546,-7.8816934000000005,Non Bawang Putih
7440,-12.473164,-3.8825336000000004,Non Bawang Putih
7441,-13.666514000000001,-9.612111,Bawang Putih
7442,-8.972007000000001,2.4895804,Non Bawang Putih
7443,-13.357079,-6.3634315,Bawang Putih
7444,-13.727068,-7.224403999999999,Bawang Putih
7445,-8.073784,-1.2900486,Non Bawang Putih
7446,-13.429884,-4.6681514,Bawang Putih
7447,-15.209220000000002,-7.4633913,Non Bawang Putih
7448,-13.169329999999999,-10.193842,Non Bawang Putih
7449,-10.808588,-6.893967,Bawang Putih
7450,-7.765299300000001,1.0693492,Non Bawang Putih
7451,-4.0905013,0.46860498,Non Bawang Putih
7452,-13.629862,-7.471538000000001,Non Bawang Putih
7453,-14.481714000000002,-7.8934784,Non Bawang Putih
7454,-14.844217,-10.410561,Non Bawang Putih
7455,-15.188954,-8.128988,Bawang Putih
7456,-10.071951,-3.1303162999999996,Non Bawang Putih
7457,-15.174198,-10.046411500000001,Bawang Putih
7458,-6.863892999999999,-2.594297,Non Bawang Putih
7459,-13.813425,-10.792266999999999,Non Bawang Putih
7460,-15.678535,-10.171058,Bawang Putih
7461,-9.575096,-4.1743464,Non Bawang Putih
7462,-14.231907999999999,-10.376339999999999,Non Bawang Putih
7463,-14.251845999999999,-9.249728999999999,Bawang Putih
7464,-4.698005,2.8774166,Non Bawang Putih
7465,-12.2845545,-8.935951,Bawang Putih
7466,-9.954894,-2.2990515,Non Bawang Putih
7467,-15.030206,-7.113266,Bawang Putih
7468,-14.916870999999999,-8.746198,Non Bawang Putih
7469,-14.289488,-9.171736,Bawang Putih
7470,-14.668798,-7.888584599999999,Bawang Putih
7471,-15.615948999999999,-9.893139999999999,Bawang Putih
7472,-13.104837,-3.2569177000000002,Non Bawang Putih
7473,-16.698616,-10.239363,Bawang Putih
7474,-15.395235999999999,-10.258792,Non Bawang Putih
7475,-2.6985438,2.8453748,Non Bawang Putih
7476,-15.186073,-7.423220599999999,Bawang Putih
7477,-14.969265,-4.538478400000001,Non Bawang Putih
7478,-16.073797,-10.615217999999999,Bawang Putih
7479,-14.370185999999999,-9.438456,Non Bawang Putih
7480,-14.8778,-7.5600038,Bawang Putih
7481,-15.721678,-10.209738,Non Bawang Putih
7482,-12.437205,-3.1100879,Non Bawang Putih
7483,-9.530739,-5.2629194,Non Bawang Putih
7484,-15.512366,-7.9894365999999994,Bawang Putih
7485,-13.791878,-9.151052,Bawang Putih
7486,-12.809676,-8.015974,Bawang Putih
7487,-15.790901000000002,-7.288981,Non Bawang Putih
7488,-16.820913,-11.077291,Non Bawang Putih
7489,-12.684375,-7.829133500000001,Non Bawang Putih
7490,-2.2237475,2.7023067000000003,Non Bawang Putih
7491,-13.364688000000001,-8.980885,Bawang Putih
7492,-18.008257,-10.141506,Bawang Putih
7493,-15.731091000000001,-7.900237599999999,Bawang Putih
7494,-10.445791999999999,0.4920767,Non Bawang Putih
7495,-13.261809,-8.966137,Non Bawang Putih
7496,-14.446006,-9.996409,Bawang Putih
7497,-13.714653,-8.268336,Bawang Putih
7498,-12.750032000000001,-8.676929,Non Bawang Putih
7499,-15.281831,-8.522267999999999,Bawang Putih
7500,-14.466215,-5.71534,Non Bawang Putih
7501,-11.870549,-9.69369,Bawang Putih
7502,-16.553522,-8.087203,Bawang Putih
7503,-9.291773,-1.7171606,Non Bawang Putih
7504,-13.861223999999998,-7.9525523,Bawang Putih
7505,-14.41956,-9.139847999999999,Bawang Putih
7506,-14.091789000000002,-8.972167,Non Bawang Putih
7507,-12.538018,-7.149445,Bawang Putih
7508,-12.828077,-7.597181,Non Bawang Putih
7509,-14.700988,-11.035594999999999,Bawang Putih
7510,-15.3106365,-8.711994,Bawang Putih
7511,-14.456467000000002,-6.605071499999999,Non Bawang Putih
7512,-8.224099,0.1590672,Non Bawang Putih
7513,-13.4792185,-9.620604,Bawang Putih
7514,-17.004168,-10.065779,Non Bawang Putih
7515,-12.475845,-7.482748,Bawang Putih
7516,-15.371901999999999,-10.774413000000001,Bawang Putih
7517,-7.777378,-2.3951578,Non Bawang Putih
7518,-14.907073,-7.8992257,Non Bawang Putih
7519,-13.322002,-8.845212,Non Bawang Putih
7520,-12.307518,-9.301519,Bawang Putih
7521,-13.565362,-6.993569,Non Bawang Putih
7522,-15.435383999999999,-9.105509,Bawang Putih
7523,-14.103477999999999,-10.346210000000001,Non Bawang Putih
7524,-14.639759,-7.605022999999999,Non Bawang Putih
7525,-13.869639999999999,-8.645881,Bawang Putih
7526,-16.2526,-7.660492999999999,Non Bawang Putih
7527,-14.301635000000001,-8.231384,Bawang Putih
7528,-12.677244,-8.480584,Bawang Putih
7529,-14.098351500000001,-9.450707000000001,Bawang Putih
7530,-16.871302,-7.3949966,Bawang Putih
7531,-13.779978,-8.323741,Bawang Putih
7532,-13.551516000000001,-6.716117,Bawang Putih
7533,-13.844864000000001,-10.587366000000001,Bawang Putih
7534,-12.508412,-9.191253,Bawang Putih
7535,-12.667807,-9.420005999999999,Bawang Putih
7536,-7.1050434000000005,-0.87876856,Non Bawang Putih
7537,-10.539984,-5.7995477,Non Bawang Putih
7538,-7.515716,-1.5755222,Non Bawang Putih
7539,-15.328235999999999,-8.441514999999999,Bawang Putih
7540,-13.794929999999999,-8.320455,Bawang Putih
7541,-11.280308999999999,-5.804238,Non Bawang Putih
7542,-10.534067,-8.965698,Bawang Putih
7543,-8.136805,2.4625835,Non Bawang Putih
7544,-13.974579,-10.125025,Bawang Putih
7545,-13.329079,-7.9490547000000005,Bawang Putih
7546,-13.397975,-8.202655,Bawang Putih
7547,-17.269582999999997,-10.1098175,Non Bawang Putih
7548,-15.016437,-9.491059,Bawang Putih
7549,-14.866248,-5.715253,Bawang Putih
7550,-16.274635,-6.7780495,Bawang Putih
7551,-14.642673,-8.186094,Bawang Putih
7552,-15.670646,-9.161589,Bawang Putih
7553,-12.663317,-8.363563000000001,Bawang Putih
7554,-12.747860000000001,-7.526043400000001,Non Bawang Putih
7555,-14.738156,-8.581232,Non Bawang Putih
7556,-8.02508,0.87502366,Non Bawang Putih
7557,-14.241685999999998,-6.979315299999999,Bawang Putih
7558,-6.832196000000001,1.1165237,Non Bawang Putih
7559,-13.416364000000002,-7.847439,Bawang Putih
7560,-6.919738000000001,-0.42025182,Non Bawang Putih
7561,-10.483939999999999,-2.5389369999999998,Non Bawang Putih
7562,-15.739339000000001,-6.871254400000001,Non Bawang Putih
7563,-14.274275,-8.970422,Bawang Putih
7564,-15.225855,-8.571837,Non Bawang Putih
7565,-5.2336339999999995,3.357647,Non Bawang Putih
7566,-13.750715,-6.4575190000000005,Bawang Putih
7567,-11.957575,-8.433553,Bawang Putih
7568,-15.345692000000001,-6.789721000000001,Non Bawang Putih
7569,-13.730644,-7.219819500000001,Bawang Putih
7570,-7.6203923,-2.66675,Non Bawang Putih
7571,-10.794558,1.1527418,Non Bawang Putih
7572,-13.277648999999998,-1.7064133999999997,Non Bawang Putih
7573,-14.544907,-10.856216,Bawang Putih
7574,-11.181280000000001,1.2671685,Non Bawang Putih
7575,-13.710378,-10.280471,Bawang Putih
7576,-14.382001999999998,-9.022757,Bawang Putih
7577,-16.889979999999998,-9.066366,Non Bawang Putih
7578,-15.001214000000001,-9.256143,Bawang Putih
7579,-13.49274,-3.9887211000000002,Non Bawang Putih
7580,-16.026613,-9.651999,Bawang Putih
7581,-15.613014000000002,-10.134053999999999,Non Bawang Putih
7582,-5.927578,-1.7876523000000002,Non Bawang Putih
7583,-14.7873,-8.326869,Bawang Putih
7584,-17.714806,-9.788885,Non Bawang Putih
7585,-12.355765,-8.681577,Bawang Putih
7586,-15.766097,-9.482659,Bawang Putih
7587,-8.021842999999999,-2.8688952999999997,Non Bawang Putih
7588,-14.739675,-8.121379,Bawang Putih
7589,-12.553293,-5.563175,Bawang Putih
7590,-2.8306715000000002,6.736251400000001,Non Bawang Putih
7591,8.0548315,15.241565,Non Bawang Putih
7592,-17.321973999999997,-10.967812,Non Bawang Putih
7593,-14.785158,-10.320391,Non Bawang Putih
7594,-13.141693,-7.0865026,Non Bawang Putih
7595,-16.277431,-8.466394000000001,Non Bawang Putih
7596,-14.960795000000001,-7.9584107,Bawang Putih
7597,-14.738071,-6.3959410000000005,Bawang Putih
7598,-13.192639999999999,-1.2173194999999999,Non Bawang Putih
7599,-13.902617999999999,-0.47333420000000004,Non Bawang Putih
7600,-15.199003,-9.446503,Non Bawang Putih
7601,-13.930188000000001,-8.031576,Bawang Putih
7602,-13.622865,-11.43552,Non Bawang Putih
7603,-13.109418,-7.6629320000000005,Bawang Putih
7604,-14.588859,-8.489383,Non Bawang Putih
7605,-9.109442999999999,0.34629294,Non Bawang Putih
7606,-6.491396,-2.5475485,Non Bawang Putih
7607,-12.820953,-8.912567,Bawang Putih
7608,-15.097944,-9.275601,Non Bawang Putih
7609,-14.163914000000002,-7.268389699999999,Bawang Putih
7610,-14.671299,-7.8299537,Bawang Putih
7611,-16.72679,-7.785370299999999,Non Bawang Putih
7612,-14.304967000000001,-8.020847,Non Bawang Putih
7613,-14.957865,-8.865249,Bawang Putih
7614,-12.337375,-7.9237905,Bawang Putih
7615,-16.480087,-12.064544,Non Bawang Putih
7616,-13.879864999999999,-4.772001,Bawang Putih
7617,-14.152434,-7.2751484,Bawang Putih
7618,-14.518108999999999,-7.940966,Non Bawang Putih
7619,-14.808644000000001,-10.383735,Bawang Putih
7620,-10.609008,-0.023441805,Non Bawang Putih
7621,-13.429542000000001,-7.714009,Bawang Putih
7622,-16.341972,-9.949791000000001,Non Bawang Putih
7623,-12.434679,-5.985971,Non Bawang Putih
7624,-13.386595999999999,-8.557068,Non Bawang Putih
7625,-16.427223,-9.63509,Bawang Putih
7626,-15.016304000000002,-5.832701999999999,Bawang Putih
7627,-14.503081,-9.152761,Bawang Putih
7628,-10.410394,-3.0736133999999997,Non Bawang Putih
7629,-7.132617,-3.5791230000000005,Non Bawang Putih
7630,-14.481982,-8.558593,Bawang Putih
7631,-11.739144999999999,-8.706935000000001,Non Bawang Putih
7632,-12.529411,-7.409845,Bawang Putih
7633,-8.321576,-2.3247685000000002,Non Bawang Putih
