,VH,VV,Class
578,-13.095502,-5.3900437000000005,Non Bawang Putih
579,-13.631759,-7.752867,Non Bawang Putih
580,-14.421312,-10.863344,Bawang Putih
581,-13.652246,-8.997264,Bawang Putih
582,-15.896626,-8.5429125,Bawang Putih
583,-15.132796,-8.866826,Bawang Putih
584,-13.465916,-5.8348074,Bawang Putih
585,-12.305284,-7.527617,Bawang Putih
586,-14.39086,-7.9437265,Bawang Putih
587,-11.933802,-4.311021299999998,Non Bawang Putih
588,-17.461855,-12.57894,Non Bawang Putih
589,-9.630278,-3.0297092999999995,Non Bawang Putih
590,-14.219498000000002,-9.678372,Bawang Putih
591,-12.179561,-5.9025583,Non Bawang Putih
592,-15.001935,-9.223972,Non Bawang Putih
593,-15.077822,-8.867151,Bawang Putih
594,-9.401315,-3.3104658,Non Bawang Putih
595,-12.513833,-8.762578,Non Bawang Putih
596,-12.0365,-7.628333599999999,Non Bawang Putih
597,-13.661947,-7.970045,Non Bawang Putih
598,-14.780488,-8.648278999999999,Non Bawang Putih
599,-14.919664,-7.255825,Non Bawang Putih
600,-18.117367,-10.273924,Non Bawang Putih
601,-12.908624,-7.782698,Bawang Putih
602,-12.223614,-5.000328,Bawang Putih
603,-15.004401,-11.276041,Non Bawang Putih
604,-11.54198,-4.563115,Non Bawang Putih
605,-11.738987,-8.225514,Bawang Putih
606,-9.917376,-0.4534907,Non Bawang Putih
607,-8.142213,-2.2328203,Non Bawang Putih
608,-14.96655,-7.967792,Bawang Putih
609,-14.015687,-8.342661999999999,Bawang Putih
610,-14.571067,-8.763709,Bawang Putih
611,-13.506621,-9.737193,Bawang Putih
612,-16.816618,-10.389883,Non Bawang Putih
613,-14.770449,-10.146188,Bawang Putih
614,-15.455521,-5.661902,Non Bawang Putih
615,-17.086154999999998,-11.125779,Non Bawang Putih
616,-13.160122,-8.103542,Non Bawang Putih
617,-15.422616,-8.680059,Bawang Putih
618,-17.010773,-10.341354,Bawang Putih
619,-8.447659,-0.2598783,Non Bawang Putih
620,-12.099757,-7.157240400000001,Bawang Putih
621,-14.845919,-9.253572,Bawang Putih
622,-13.29299,-8.676902,Non Bawang Putih
623,-10.55002,-1.0265974,Non Bawang Putih
624,-16.131804000000002,-9.878316,Bawang Putih
625,-15.687372,-7.9541607,Bawang Putih
626,-14.90642,-9.220217,Bawang Putih
627,-14.985475,-8.909821,Non Bawang Putih
628,-12.785827,-9.2212,Bawang Putih
629,-13.953109,-9.163826,Non Bawang Putih
630,-7.892097,0.16089801,Non Bawang Putih
631,-6.442761,-0.4161013,Non Bawang Putih
632,-15.80996,-8.848453,Bawang Putih
633,-9.68974,-3.8072176,Non Bawang Putih
634,-16.48355,-6.3604129999999985,Bawang Putih
635,-9.450101,-3.79794,Non Bawang Putih
636,-3.700276600000001,2.9917753,Non Bawang Putih
637,-17.29087,-10.121711,Non Bawang Putih
638,-16.460688,-10.551007,Bawang Putih
639,-14.2827215,-8.894957000000002,Non Bawang Putih
640,-13.950303,-7.517235799999999,Non Bawang Putih
641,-8.876619999999997,-0.48300985,Non Bawang Putih
642,-12.586092,-10.480481,Bawang Putih
643,-13.387589000000002,-0.33002687,Non Bawang Putih
644,-13.248964,-8.7706785,Bawang Putih
645,-13.249591,-7.4597793,Non Bawang Putih
646,-13.678939000000002,-8.299448,Bawang Putih
647,-10.035267,-6.778203,Non Bawang Putih
648,-15.246442000000002,-7.3503003,Bawang Putih
649,-6.940924000000001,2.6347785,Non Bawang Putih
650,-13.764222,-5.9234858,Bawang Putih
651,-16.457687,-8.813161000000003,Bawang Putih
652,-14.150560999999998,-6.90739,Bawang Putih
653,-14.281175,-7.1093755000000005,Non Bawang Putih
654,-17.613363,-8.415823,Bawang Putih
655,-15.328549,-6.751573599999999,Non Bawang Putih
656,-14.792965,-9.239541,Non Bawang Putih
657,-16.171501,-10.879588,Non Bawang Putih
658,-16.055841,-11.163356,Non Bawang Putih
659,-16.387473999999994,-9.61911,Bawang Putih
660,-11.190466,-3.2261407,Non Bawang Putih
661,-16.038692,-9.035029,Non Bawang Putih
662,-15.118220999999998,-9.902249,Bawang Putih
663,-14.937071,-7.8849497,Non Bawang Putih
664,-15.317562,-7.1885495,Bawang Putih
665,-13.942521,-9.397682,Bawang Putih
666,-17.834541,-9.809138,Non Bawang Putih
667,-17.3931,-9.485125,Bawang Putih
668,-15.564626,-7.684461,Bawang Putih
669,-16.212656,-11.978784,Non Bawang Putih
670,-15.60035,-9.494823,Bawang Putih
671,-14.65917,-8.33205,Bawang Putih
672,-15.927239000000002,-6.9333825,Bawang Putih
673,-14.287608,-7.7659965,Bawang Putih
674,-16.957539999999998,-12.419455,Non Bawang Putih
675,-13.783325,-7.789436,Non Bawang Putih
676,-15.120753,-9.445072,Non Bawang Putih
677,-7.019611,-0.09981085,Non Bawang Putih
678,-15.579016,-9.691702,Non Bawang Putih
679,-16.049536,-8.643038,Bawang Putih
680,-17.376986,-6.853732000000001,Non Bawang Putih
681,-13.698827,-8.708383,Bawang Putih
682,-11.590744,-7.919527499999999,Non Bawang Putih
683,-15.326607999999998,-9.592528,Non Bawang Putih
684,-14.871559,-10.016736,Bawang Putih
685,-13.539479,-1.0296284,Non Bawang Putih
686,-13.901727,-12.388117,Non Bawang Putih
687,-12.497707,-5.105612000000002,Non Bawang Putih
688,-14.491963,-10.456924,Non Bawang Putih
689,-13.28275,-8.063255999999999,Bawang Putih
690,-13.652047,-3.157237,Non Bawang Putih
691,-14.7085085,-8.628616000000001,Bawang Putih
692,-16.811817,-10.194126,Bawang Putih
693,-12.981424,-2.6533964,Non Bawang Putih
694,-16.812164000000006,-6.8236256,Non Bawang Putih
695,-8.719128,-0.33793592,Non Bawang Putih
696,-14.658570999999998,-7.983565299999999,Bawang Putih
697,-8.347377,-0.70399046,Non Bawang Putih
698,-14.51764,-7.0688314,Bawang Putih
699,-12.897223,-8.881419000000003,Non Bawang Putih
700,-15.024977,-8.798957000000003,Bawang Putih
701,-6.3456373,5.3050156,Non Bawang Putih
702,-10.420928,-1.1095107,Non Bawang Putih
703,-13.365425,-3.814337,Non Bawang Putih
704,-14.945002,-7.851191,Bawang Putih
705,-14.003851999999998,-8.296319,Non Bawang Putih
706,-12.46329,-10.420025,Bawang Putih
707,-13.920684,-5.672808,Bawang Putih
708,-13.980875,-8.5020895,Non Bawang Putih
709,-18.431927,-10.445002,Bawang Putih
710,-13.704197,-6.657796,Bawang Putih
711,-15.448041,-6.95855,Bawang Putih
712,-14.924718,-7.1562147,Bawang Putih
713,-13.495865,-8.573062,Bawang Putih
714,-16.479115,-7.5118155,Non Bawang Putih
715,-14.983131,-9.157814,Non Bawang Putih
716,-11.301482,0.47948313,Non Bawang Putih
717,-11.405742,-7.920795,Bawang Putih
718,-10.782734,-4.6114180000000005,Non Bawang Putih
719,-12.542766,-5.913489299999998,Bawang Putih
720,-14.007526,-10.118845,Non Bawang Putih
721,-13.883873,-6.8091784,Non Bawang Putih
722,-14.484567000000002,-9.3464155,Non Bawang Putih
723,-12.700468,-0.29674956,Non Bawang Putih
724,-14.460067,-0.9748091,Non Bawang Putih
725,-14.744241,-10.314227,Non Bawang Putih
726,-17.105581,-11.238098,Non Bawang Putih
727,-13.651253,-10.198132,Bawang Putih
728,-7.3144474000000015,1.9048427,Non Bawang Putih
729,-11.830387,-9.472006,Bawang Putih
730,-16.690575,-9.082223,Bawang Putih
731,-13.544198000000002,-8.980677,Non Bawang Putih
732,-17.394848,-10.549119,Non Bawang Putih
733,-14.760898999999998,-9.078565,Bawang Putih
734,-14.407122,-7.2687807,Bawang Putih
735,-8.582778999999999,1.9919379,Non Bawang Putih
736,-8.461563,-2.559618,Non Bawang Putih
737,-8.220361,-3.5292747,Non Bawang Putih
738,-15.523144,-9.743377,Non Bawang Putih
739,-14.118018,-8.250929,Non Bawang Putih
740,-14.951279,-7.9372479999999985,Bawang Putih
741,-13.53339,-7.3746905,Bawang Putih
742,-17.236620000000002,-10.314226,Non Bawang Putih
743,-14.075926999999998,-11.160567,Non Bawang Putih
744,-12.918107,-7.67841,Bawang Putih
745,-14.210064,-7.1118627000000005,Non Bawang Putih
746,-15.970201500000002,-10.315198,Non Bawang Putih
747,-5.8609304,-2.1543658,Non Bawang Putih
748,-14.527256,-8.337945,Non Bawang Putih
749,-14.239353,-6.9808517000000005,Bawang Putih
750,-14.994479,-10.578851,Bawang Putih
751,-15.459942000000002,-9.302477,Non Bawang Putih
752,-19.055264,-8.554178,Non Bawang Putih
753,-14.199082,-8.249564999999999,Non Bawang Putih
754,-3.3087727999999994,8.535658999999999,Non Bawang Putih
755,-13.483682,-6.0867414,Bawang Putih
756,-13.388204,-10.884687,Non Bawang Putih
757,-16.755411,-8.892485,Bawang Putih
758,-15.259828,-10.151484,Bawang Putih
759,-14.002043,-10.684196,Non Bawang Putih
760,-11.762361,-4.7570553,Non Bawang Putih
761,-14.428702,-10.066314,Non Bawang Putih
762,-9.558157,-0.7070244000000001,Non Bawang Putih
763,-13.704663,-8.450201,Bawang Putih
764,-17.524693,-6.8647003,Bawang Putih
765,-8.738305,-0.37108463,Non Bawang Putih
766,-5.7385306,-0.018796295,Non Bawang Putih
767,-15.820817000000002,-11.151554,Bawang Putih
768,-15.271693,-8.720624,Non Bawang Putih
769,-15.8218155,-10.210004,Bawang Putih
770,-16.532251000000002,-8.366786,Bawang Putih
771,-13.88259,-9.640804,Bawang Putih
772,-13.1323595,-10.102256,Bawang Putih
773,-14.578181,-9.671418,Bawang Putih
774,-13.540458,-7.523156599999999,Bawang Putih
775,-8.154317,4.254601999999998,Non Bawang Putih
776,-9.091464,-1.0194242,Non Bawang Putih
777,-11.498622,0.22529975,Non Bawang Putih
778,-9.02521,-3.5497339999999995,Non Bawang Putih
779,-15.675063,-8.667955000000001,Bawang Putih
780,-8.626025,-3.3189762000000003,Non Bawang Putih
781,-14.336282,-8.56046,Bawang Putih
782,-13.754225,-9.143678,Bawang Putih
783,-13.955847,-6.988442,Bawang Putih
784,-13.233004,-7.372505,Bawang Putih
785,-14.251716,-8.864847,Bawang Putih
786,-13.574141,-9.198051,Bawang Putih
787,-15.293658,-7.579652,Bawang Putih
788,-12.6866,-8.4648,Non Bawang Putih
789,-5.2589760000000005,3.1073196,Non Bawang Putih
790,-15.621943,-8.550955,Non Bawang Putih
791,-10.054627,-3.6676788,Non Bawang Putih
792,-15.05098,-8.860014,Non Bawang Putih
793,-13.971507999999998,-8.810306,Bawang Putih
794,-12.166598,-4.124501,Non Bawang Putih
795,-16.214819,-9.264076,Non Bawang Putih
796,-10.765693,-2.0081866,Non Bawang Putih
797,-16.420560000000002,-11.9560175,Non Bawang Putih
798,-12.97034,-8.657067,Bawang Putih
799,-18.314114,-9.310967,Non Bawang Putih
800,-15.313494,-10.208867,Non Bawang Putih
801,-16.198593,-9.013143,Non Bawang Putih
802,-7.488784,-0.35649705,Non Bawang Putih
803,-15.68259,-9.851086,Bawang Putih
804,-9.528298,-2.3917740000000003,Non Bawang Putih
805,-15.363479000000002,-8.135346,Non Bawang Putih
806,-11.616867,-9.199067,Bawang Putih
807,-13.085164,-10.244281,Bawang Putih
808,-12.955733,-7.799278,Bawang Putih
809,-16.625395,-10.008395,Non Bawang Putih
810,-13.167399,-7.5715137000000015,Non Bawang Putih
811,-14.446237,-5.898836599999999,Bawang Putih
812,-16.949894,-8.819963000000003,Bawang Putih
813,-7.434906,-1.1736133999999998,Non Bawang Putih
814,-16.70006,-8.938389,Non Bawang Putih
815,-15.052234,-7.5853294999999985,Bawang Putih
816,-13.579278,-8.458117999999999,Bawang Putih
817,-11.178572,-2.9529853,Non Bawang Putih
818,-14.551167499999998,-8.675664999999999,Non Bawang Putih
819,-15.778447,-10.045434,Bawang Putih
820,-9.46011,-1.1883975,Non Bawang Putih
821,-8.494025,-1.9328917,Non Bawang Putih
822,-16.306385000000002,-10.413998,Non Bawang Putih
823,-19.100012,-9.939774,Bawang Putih
824,-15.590101999999998,-11.062594,Bawang Putih
825,-12.387271,-6.1642456,Bawang Putih
826,-14.215312,-7.304553999999999,Bawang Putih
827,-8.764899,-4.133761,Non Bawang Putih
828,-13.120929,-10.728903,Bawang Putih
829,-16.293053,-8.746587,Non Bawang Putih
830,-13.416618,-7.6686788,Non Bawang Putih
831,-11.138983,-8.409018,Bawang Putih
832,-14.733237,-8.595089,Bawang Putih
833,-16.246405,-11.332927,Bawang Putih
834,-15.815392,-8.708772999999999,Bawang Putih
835,-14.848814,-9.466392,Non Bawang Putih
836,-12.1289215,-8.950087,Non Bawang Putih
837,-8.309566499999999,2.705738,Non Bawang Putih
838,-12.532681,-8.021108,Bawang Putih
839,-14.801397,-7.9117723,Bawang Putih
840,-13.234824,-6.089618700000001,Non Bawang Putih
841,-14.246892,-7.24215,Bawang Putih
842,-15.774213,-8.855454,Non Bawang Putih
843,-14.164005,-8.149925,Bawang Putih
844,-13.993431,-8.8188095,Non Bawang Putih
845,-16.529865,-8.120614,Non Bawang Putih
846,-14.648495,-11.424002,Bawang Putih
847,-14.803382,-9.250852,Bawang Putih
848,-14.506288,-7.781933,Bawang Putih
849,-15.172536,-8.644716,Bawang Putih
850,-17.24982,-12.907906,Bawang Putih
851,-16.25456,-6.902239,Bawang Putih
852,-10.546007,-2.171611,Non Bawang Putih
853,-4.3129697,1.6898854,Non Bawang Putih
854,-15.004936,-7.435485400000001,Non Bawang Putih
855,-18.159424,-11.364822,Non Bawang Putih
856,-14.289599,-9.528801,Non Bawang Putih
857,-4.058655,2.0837824,Non Bawang Putih
858,-16.739195000000002,-9.093342,Non Bawang Putih
859,-14.957161,-6.803731,Non Bawang Putih
860,-14.679552,-8.887093,Bawang Putih
861,-15.1586685,-6.5649242,Bawang Putih
862,-11.1127205,-8.876508,Non Bawang Putih
863,-14.872057,-6.7639546,Non Bawang Putih
864,-15.224285,-8.131319,Bawang Putih
865,-8.847141,-1.5204504,Non Bawang Putih
866,-16.463142,-8.069326,Bawang Putih
867,-17.541422,-9.703769,Non Bawang Putih
868,-13.962175,-7.3757997,Bawang Putih
869,-9.163194,3.3550968,Non Bawang Putih
870,-16.937637,-10.265649,Bawang Putih
871,-15.839959,-6.7382339999999985,Non Bawang Putih
872,-16.003876,-9.426303,Bawang Putih
873,-13.027725,-10.267553,Bawang Putih
874,-16.070114,-9.525846,Bawang Putih
875,-13.963060999999998,-7.4260383,Bawang Putih
876,-12.176934,-2.6693394,Non Bawang Putih
877,-14.980551,-6.30589,Bawang Putih
878,-12.693911,-8.90531,Bawang Putih
879,-16.809256,-9.991806,Bawang Putih
880,-15.057126,-9.058774,Non Bawang Putih
881,-13.711027,-5.445653,Bawang Putih
882,-16.475417999999998,-9.155747,Non Bawang Putih
883,-14.81741,-7.6122869999999985,Bawang Putih
884,-5.6178203,-1.204943,Non Bawang Putih
885,-14.527612,-11.690698,Bawang Putih
886,-17.933521,-11.280757,Non Bawang Putih
887,-9.110008,-4.3744617,Non Bawang Putih
888,-10.583313,0.5637194999999999,Non Bawang Putih
889,-17.64934,-11.928555,Non Bawang Putih
890,-16.594053,-9.2025175,Non Bawang Putih
891,-14.5564785,-7.1310425,Bawang Putih
892,-13.164228,-7.732689,Bawang Putih
893,-15.788553,-7.937608,Bawang Putih
894,-11.04787,-6.226159,Non Bawang Putih
895,-17.45334,-8.656768,Non Bawang Putih
896,-14.881029000000002,-6.4214325,Bawang Putih
897,-14.658066,-10.056583,Non Bawang Putih
898,-14.804089,-9.313475,Bawang Putih
899,-13.622248,-7.166552499999999,Bawang Putih
900,-14.458402,-5.8441625,Bawang Putih
901,-14.529661,-9.218038,Bawang Putih
902,-15.053122,-9.636796,Bawang Putih
903,-13.466282,-9.674811,Non Bawang Putih
904,-17.241999,-9.000034,Non Bawang Putih
905,-18.620493,-10.617876,Non Bawang Putih
906,-13.500246,-8.906775999999997,Bawang Putih
907,-13.17297,-6.2521825,Bawang Putih
908,-14.653153,-8.859253,Bawang Putih
909,-15.414635,-9.733414,Non Bawang Putih
910,-12.44445,-8.842181,Bawang Putih
911,-13.745697,-6.7813506,Non Bawang Putih
912,-14.060365,-8.516374,Bawang Putih
913,-8.861187,-5.33412,Non Bawang Putih
914,-16.49512,-12.94348,Non Bawang Putih
915,-16.181103,-8.637456,Non Bawang Putih
916,-14.579558,-7.9631195,Bawang Putih
917,-11.938448,-8.980317,Bawang Putih
918,-13.392492,-3.2185545,Non Bawang Putih
919,-10.982414,-4.9080663,Non Bawang Putih
920,-15.557919,-9.416851,Bawang Putih
921,-13.541646,-7.0332375,Bawang Putih
922,-16.245073,-5.5575557,Non Bawang Putih
923,-14.44317,-8.17119,Bawang Putih
924,-3.2402074,3.0216386,Non Bawang Putih
925,-17.352757,-9.546327,Non Bawang Putih
926,-12.654966,-7.84007,Bawang Putih
927,-14.349108,-7.554034700000001,Bawang Putih
928,-15.0473385,-7.937255,Bawang Putih
929,-12.020083,-2.8860636000000004,Non Bawang Putih
930,-13.776025,-7.3304715,Bawang Putih
931,-8.779177,-0.9380283,Non Bawang Putih
932,-16.69078,-7.329292,Non Bawang Putih
933,-12.045545,-6.842494500000001,Non Bawang Putih
934,-13.722128,-7.775645,Bawang Putih
935,-13.176413,-8.624902,Bawang Putih
936,-9.176448,-3.658503,Non Bawang Putih
937,-15.464666,-9.194567,Bawang Putih
938,-13.73293,-8.517560000000001,Bawang Putih
939,-13.920623,-8.525537,Bawang Putih
940,-11.316645,-6.813335,Bawang Putih
941,-13.144137,-2.5239525,Non Bawang Putih
942,-17.021877,-8.953248,Non Bawang Putih
943,-8.105591,-1.0463159,Non Bawang Putih
944,-14.755766,-10.60024,Bawang Putih
945,-6.491075,4.3254137,Non Bawang Putih
946,-13.6317625,-11.658968,Non Bawang Putih
947,-13.369208,-9.87565,Bawang Putih
948,-15.075887,-8.1415825,Non Bawang Putih
949,-14.666521,-7.487248399999999,Non Bawang Putih
950,-14.578931,-7.704292999999999,Bawang Putih
951,-10.514064,-2.154584,Non Bawang Putih
952,-14.691114,-8.224989,Bawang Putih
953,-14.84079,-7.9548187000000015,Bawang Putih
954,-12.536245,-8.529549000000001,Non Bawang Putih
955,-13.10564,-9.05312,Non Bawang Putih
956,-13.738751,-11.909241,Bawang Putih
957,-15.725271,-8.574423,Bawang Putih
958,-13.806441,-7.398212400000001,Bawang Putih
959,-14.526917,-11.112982,Bawang Putih
960,-14.245116,-8.156553,Bawang Putih
961,-13.193829,-8.007771,Non Bawang Putih
962,-14.848677,-9.253174,Bawang Putih
963,-6.6300054,0.9610826,Non Bawang Putih
964,-12.898537,-11.148469,Bawang Putih
965,-13.403195000000002,-7.3520985,Bawang Putih
966,-14.400752,-11.256985,Non Bawang Putih
967,-14.08024,-7.4428663,Bawang Putih
968,-14.379423,-8.540098,Bawang Putih
969,-9.711695,-4.1041965,Non Bawang Putih
970,-11.753281,-8.257626,Bawang Putih
971,-15.054187,-8.940023,Bawang Putih
972,-11.627606,-9.200618,Bawang Putih
973,-14.486343,-5.911311,Bawang Putih
974,-14.234479,-9.693291,Non Bawang Putih
975,-16.709284,-11.077387,Bawang Putih
976,-14.756807,-9.235539,Bawang Putih
977,-10.762862,-0.15015924,Non Bawang Putih
978,-11.19522,-3.0409849,Non Bawang Putih
979,-16.063955,-9.366067,Bawang Putih
980,-8.592032000000001,-1.9155028000000005,Non Bawang Putih
981,-10.129145,-2.732875,Non Bawang Putih
982,-14.344817,-8.17905,Bawang Putih
983,-18.540522,-10.7116375,Non Bawang Putih
984,-6.1104059999999984,1.3246633,Non Bawang Putih
985,-14.586354,-6.7831774000000005,Bawang Putih
986,-14.954101,-9.574275,Bawang Putih
987,-15.568028,-9.377013,Non Bawang Putih
988,-15.176560999999998,-9.303416,Bawang Putih
989,-9.652093,-4.214327,Non Bawang Putih
990,-12.875683,-6.0104932999999985,Bawang Putih
991,-15.286189000000002,-10.544196,Bawang Putih
992,-15.287818,-9.675327,Non Bawang Putih
993,-12.840405,-6.352828,Bawang Putih
994,-13.06802,-4.5882435,Non Bawang Putih
995,-14.013442,-7.07142,Bawang Putih
996,-15.843727,-8.988116,Bawang Putih
997,-17.304678,-9.998334,Non Bawang Putih
998,-10.477168,-3.4102187000000006,Non Bawang Putih
999,-13.373412,-7.747766499999999,Bawang Putih
1000,-12.994985,-8.155837,Bawang Putih
1001,-15.263116,-8.4157505,Bawang Putih
1002,-14.321415,-9.134652,Bawang Putih
1003,-13.451822,-7.9018745,Non Bawang Putih
1004,-13.975293,-10.425512,Bawang Putih
1005,-17.760536,-10.398274,Non Bawang Putih
1006,-13.739916,-8.400444,Non Bawang Putih
1007,-14.43901,-8.104460000000001,Bawang Putih
1008,-14.938242,-9.490372,Non Bawang Putih
1009,-14.26837,-7.6745644,Bawang Putih
1010,-9.472774,-2.2286465,Non Bawang Putih
1011,-16.526266,-8.473697,Bawang Putih
1012,-11.8050375,-3.9759912,Non Bawang Putih
1013,-16.794754,-12.794674,Bawang Putih
1014,-15.192571,-8.923964999999997,Bawang Putih
1015,-15.3570175,-10.211715,Non Bawang Putih
1016,-13.910026,-6.043515,Bawang Putih
1017,-15.543022,-10.28099,Bawang Putih
1018,-17.79962,-8.82827,Bawang Putih
1019,-3.8539155,3.2514815,Non Bawang Putih
1020,-16.302629999999994,-8.765824,Non Bawang Putih
1021,-14.47928,-8.493967999999999,Bawang Putih
1022,-15.212429,-6.4238877,Bawang Putih
1023,-15.007745000000002,-4.771593599999999,Non Bawang Putih
1024,-16.109,-8.987519,Bawang Putih
1025,-15.776045000000002,-10.056684,Bawang Putih
1026,-14.684768,-9.28212,Non Bawang Putih
1027,-15.521675,-8.739908999999999,Bawang Putih
1028,-12.096896,-0.9899094,Non Bawang Putih
1029,-10.573688,-5.829604,Non Bawang Putih
1030,-12.625355,-8.323482,Bawang Putih
1031,-8.556256,-0.7130013000000001,Non Bawang Putih
1032,-5.801428,0.528405,Non Bawang Putih
1033,-14.453793,-7.3504429999999985,Bawang Putih
1034,-14.479948,-8.694911,Bawang Putih
1035,-4.7763658,0.24943238,Non Bawang Putih
