,VH,VV,VV-VH,Class
230,-12.332806,-6.0591803,6.273625699999999,Bawang Putih
231,-16.91341,-9.3306875,7.582722499999999,Non Bawang Putih
232,-14.405425,-8.135994,6.269430999999999,Bawang Putih
233,-2.9989843,2.784311,5.783295300000001,Non Bawang Putih
234,-16.149454000000002,-5.7497435,10.399710500000001,Non Bawang Putih
235,-12.213134,-6.1364694,6.0766646,Bawang Putih
236,-14.407707,-9.796763,4.610944,Non Bawang Putih
237,-16.717442000000002,-9.133033,7.584409000000003,Bawang Putih
238,-16.768307,-10.572698,6.195608999999999,Bawang Putih
239,-16.279093,-11.632112,4.646981,Bawang Putih
240,-6.327511,-1.2975096000000002,5.0300014,Non Bawang Putih
241,-16.693554000000002,-9.314559,7.378995000000003,Non Bawang Putih
242,-15.622977,-11.131101,4.491876000000001,Non Bawang Putih
243,-14.640445,-10.960002,3.6804430000000004,Non Bawang Putih
244,-14.083125,-7.966381500000002,6.116743499999999,Bawang Putih
245,-14.968991,-8.034601,6.9343900000000005,Bawang Putih
246,-5.887407,0.517016,6.4044229999999995,Non Bawang Putih
247,-11.827038,-6.7942100000000005,5.032827999999999,Bawang Putih
248,-12.882722,-3.7317755,9.1509465,Non Bawang Putih
249,-9.626899,-0.6717549,8.9551441,Non Bawang Putih
250,-15.106243,-8.49403,6.612212999999999,Non Bawang Putih
251,-15.622227,-9.379882,6.242345,Bawang Putih
252,-14.7080965,-11.563578,3.1445185,Bawang Putih
253,-15.357646,-11.678247,3.679399,Non Bawang Putih
254,-8.459776,-1.8230802,6.6366958,Non Bawang Putih
255,-13.702172,-9.038947,4.663224999999999,Bawang Putih
256,-7.6827817,-1.01201,6.6707716999999995,Non Bawang Putih
257,-14.686355,-8.966199000000003,5.720155999999998,Non Bawang Putih
258,-11.548094,-7.223577499999998,4.324516500000002,Bawang Putih
259,-15.481742,-7.663783599999999,7.817958400000002,Bawang Putih
260,-14.804823,-7.9911775999999985,6.813645400000002,Non Bawang Putih
261,-15.888044,-8.30408,7.583964,Non Bawang Putih
262,-15.305558,-10.346975,4.958582999999999,Non Bawang Putih
263,-14.920032999999998,-9.229106,5.6909269999999985,Bawang Putih
264,-16.99271,-9.060046,7.932663999999999,Non Bawang Putih
265,-14.845356,-10.0618725,4.783483500000001,Bawang Putih
266,-16.202353,-9.716231,6.486121999999998,Non Bawang Putih
267,-15.200493,-8.086403,7.114089999999999,Bawang Putih
268,-13.878601000000002,-9.247171,4.631430000000002,Bawang Putih
269,-10.110766,-4.907570400000001,5.203195599999999,Non Bawang Putih
270,-11.667114,-9.924695,1.742419,Bawang Putih
271,-8.369911,-2.8809643,5.4889467,Non Bawang Putih
272,-14.459226999999998,-7.5507717,6.908455299999998,Non Bawang Putih
273,-5.835401,-0.74447864,5.09092236,Non Bawang Putih
274,-0.30021775,6.0237813,6.323999049999999,Non Bawang Putih
275,-15.220251,-9.494858,5.725392999999999,Bawang Putih
276,-15.401349,-10.056398,5.344951,Bawang Putih
277,-12.532092,-7.775369,4.756723,Bawang Putih
278,-14.887988,-8.758344000000001,6.129643999999999,Non Bawang Putih
279,-9.293175,-4.155207,5.137968,Non Bawang Putih
280,-15.175057,-8.580081,6.594976000000001,Bawang Putih
281,-14.469535999999998,-9.280426,5.189109999999998,Bawang Putih
282,-15.021643,-6.2170544,8.804588599999999,Bawang Putih
283,-15.495419,-9.111918,6.383501000000001,Bawang Putih
284,-10.793311,-4.484928599999999,6.3083824,Non Bawang Putih
285,-5.679763,0.11240157,5.792164570000001,Non Bawang Putih
286,-15.597837,-9.436676,6.161161,Bawang Putih
287,-13.994067,-8.384446,5.609620999999999,Bawang Putih
288,-13.6494,-5.8601227,7.7892773,Bawang Putih
289,-14.1666155,-8.756414,5.410201500000001,Bawang Putih
290,-11.652172,-4.1039624,7.5482096,Non Bawang Putih
291,-13.579760999999998,-5.7900176,7.789743399999998,Non Bawang Putih
292,-11.058744,-6.3229275000000005,4.7358165,Bawang Putih
293,-14.451579999999998,-9.404444,5.047135999999998,Bawang Putih
294,-14.197002,-6.1428456,8.0541564,Non Bawang Putih
295,-16.053879000000002,-8.255772,7.798107000000002,Bawang Putih
296,-13.96999,-9.836891,4.133099,Bawang Putih
297,-15.872943,-10.144617,5.728325999999999,Bawang Putih
298,-6.007182599999998,-1.8740541,4.133128499999998,Non Bawang Putih
299,-8.018381,4.6875243,12.7059053,Non Bawang Putih
300,-11.457312,-2.91494,8.542372,Non Bawang Putih
301,-14.971334,-8.497932,6.473402,Bawang Putih
302,-14.740776,-9.265395,5.4753810000000005,Bawang Putih
303,-13.116554,-8.515005,4.601549,Non Bawang Putih
304,-15.643157999999998,-9.970852,5.672305999999997,Bawang Putih
305,-6.682299,-2.7831612,3.8991378000000005,Non Bawang Putih
306,-13.169584,-8.081422,5.0881620000000005,Non Bawang Putih
307,-12.860421,-7.613973,5.246448000000001,Bawang Putih
308,-14.845059,-8.86815,5.976908999999999,Non Bawang Putih
309,-15.956489,-11.262765,4.693724,Bawang Putih
310,-13.651578,-12.221992,1.4295860000000005,Bawang Putih
311,-17.091806,-10.594253,6.497552999999998,Bawang Putih
312,-15.137216,-9.721945,5.415271000000001,Bawang Putih
313,-10.478492,-4.3489265,6.129565499999999,Non Bawang Putih
314,-14.052151,-9.390842,4.661309000000001,Bawang Putih
315,-17.710635999999994,-9.300507,8.410128999999994,Non Bawang Putih
316,-9.619976,-2.0439968,7.575979199999999,Non Bawang Putih
317,-14.871787,-9.024431,5.8473559999999996,Bawang Putih
318,-13.6547365,-8.6477,5.0070365,Bawang Putih
319,-5.755125,-0.13902505,5.61609995,Non Bawang Putih
320,-17.25461,-9.163349,8.091261,Non Bawang Putih
321,-14.2032385,-8.36143,5.841808499999999,Bawang Putih
322,-8.15316,-1.393799,6.759361,Non Bawang Putih
323,-15.725407999999998,-6.93933,8.786077999999998,Non Bawang Putih
324,-8.817223,5.2626452000000015,14.079868200000002,Non Bawang Putih
325,-13.668819,-7.3208,6.348018999999999,Bawang Putih
326,-7.4047914000000015,-0.28975788,7.115033520000002,Non Bawang Putih
327,-15.947031,-9.314097,6.6329340000000006,Non Bawang Putih
328,-16.127615,-9.522426,6.605188999999999,Bawang Putih
329,-6.171572,1.071219,7.242791,Non Bawang Putih
330,-15.046139000000002,-9.371774,5.674365000000002,Bawang Putih
331,-15.284362,-9.951022,5.33334,Bawang Putih
332,-12.377152,-9.407533,2.969619,Bawang Putih
333,-15.709695000000002,-10.803496,4.906199000000001,Non Bawang Putih
334,-16.052101,-9.350633,6.701468,Non Bawang Putih
335,-13.575022,-7.2055902000000005,6.3694318,Bawang Putih
336,-10.701565,0.14860745,10.85017245,Non Bawang Putih
337,-12.978006,-6.1030803,6.8749257,Bawang Putih
338,-16.849798,-7.281204700000001,9.5685933,Bawang Putih
339,-12.995151,-5.9446583,7.0504926999999995,Bawang Putih
340,-16.19295,-9.316735,6.876215,Bawang Putih
341,-15.458052,-7.7374353,7.720616700000001,Bawang Putih
342,-15.188106,-7.43697,7.751136,Non Bawang Putih
343,-15.613170000000002,-9.479763,6.133407000000002,Non Bawang Putih
344,-16.921902,-8.609123,8.312778999999999,Non Bawang Putih
345,-14.606993,-6.100153400000001,8.5068396,Non Bawang Putih
346,-15.170753,-8.828837,6.341915999999999,Bawang Putih
347,-16.267073,-9.474107,6.792966,Bawang Putih
348,-14.104987,-10.054761,4.050226,Bawang Putih
349,-11.203885,-1.9918854,9.2119996,Non Bawang Putih
350,-13.316094,-2.5562875,10.7598065,Non Bawang Putih
351,-14.615053,-8.106894500000001,6.508158499999999,Bawang Putih
352,-17.365063,-9.1346,8.230462999999999,Bawang Putih
353,-16.163294,-8.190138000000001,7.9731559999999995,Non Bawang Putih
354,-9.193854,-1.908866,7.284988,Non Bawang Putih
355,-13.56561,-8.714982000000001,4.850627999999999,Bawang Putih
356,-10.356628,-5.1356983,5.220929700000001,Non Bawang Putih
357,-12.085477,-0.28487957,11.80059743,Non Bawang Putih
358,-7.5813570000000015,-0.16364548,7.417711520000001,Non Bawang Putih
359,-13.415499,-8.686113,4.729386,Non Bawang Putih
360,-15.154796,-8.191581,6.963215,Bawang Putih
361,-15.015907,-7.5879803,7.4279267,Bawang Putih
362,-15.692423000000002,-7.665963599999999,8.026459400000004,Bawang Putih
363,-12.758754,-6.905161,5.853593,Bawang Putih
364,-3.0461535,1.7457699,4.7919234,Non Bawang Putih
365,-15.042814000000002,-6.3409424,8.7018716,Bawang Putih
366,-13.777515,-6.145137,7.632377999999999,Non Bawang Putih
367,-16.737061999999998,-10.735234,6.001827999999998,Non Bawang Putih
368,-12.88132,-8.962467,3.9188530000000004,Bawang Putih
369,-12.884955,-9.613856,3.2710989999999995,Bawang Putih
370,-16.114101,-9.2654295,6.848671500000002,Non Bawang Putih
371,-15.449119,-7.199033,8.250086,Bawang Putih
372,-15.415285,-10.119837,5.295448,Bawang Putih
373,-9.881264,-3.5506307999999995,6.3306332,Non Bawang Putih
374,-11.12775,-2.2419314,8.8858186,Non Bawang Putih
375,-11.783982,-7.4046509999999985,4.379331000000001,Bawang Putih
376,-12.7281685,-9.192532,3.5356365000000007,Bawang Putih
377,-14.571186,-9.346317,5.224869,Bawang Putih
378,-11.880881,-3.9957662,7.8851148,Non Bawang Putih
379,-12.899965,-4.7818904,8.1180746,Non Bawang Putih
380,-15.508389,-11.798994,3.709394999999999,Non Bawang Putih
381,-17.039888,-9.158205,7.881683000000001,Non Bawang Putih
382,-2.620744,0.76951295,3.3902569500000004,Non Bawang Putih
383,-15.997447,-10.032611,5.964836,Bawang Putih
384,-10.292581,-2.6073413,7.6852397,Non Bawang Putih
385,-16.191607,-9.56801,6.623597000000002,Non Bawang Putih
386,-14.091657,-8.132717999999999,5.958939000000001,Bawang Putih
387,-14.838833,-10.988842,3.8499909999999993,Non Bawang Putih
388,-11.844051,-8.047343,3.7967080000000006,Bawang Putih
389,-12.596997,-0.63395834,11.96303866,Non Bawang Putih
390,-13.13413,-11.02828,2.10585,Bawang Putih
391,-17.03964,-10.910743,6.1288969999999985,Non Bawang Putih
392,-16.071635999999998,-9.254227,6.817408999999998,Non Bawang Putih
393,-14.517034,-8.184198,6.332836,Bawang Putih
394,-17.844978,-9.411619,8.433359000000001,Non Bawang Putih
395,-14.991501,-10.387527,4.603973999999999,Non Bawang Putih
396,-16.969921,-12.97138,3.9985409999999995,Non Bawang Putih
397,-12.946768,-11.275406,1.6713620000000002,Bawang Putih
398,-11.004523,2.536352,13.540875,Non Bawang Putih
399,-13.704943,-8.652842,5.052101,Non Bawang Putih
400,-18.409872,-10.579419,7.830453,Bawang Putih
401,-13.074293,-7.465905999999999,5.608387000000002,Bawang Putih
402,-6.793689,2.2174513,9.0111403,Non Bawang Putih
403,-16.058301999999998,-8.26856,7.789741999999997,Non Bawang Putih
404,-17.23132,-10.4524765,6.778843500000001,Non Bawang Putih
405,-14.8599415,-8.641582000000001,6.218359499999998,Bawang Putih
406,-13.56755,-6.8441925,6.7233575000000005,Bawang Putih
407,-10.36243,-5.7887177,4.5737122999999995,Non Bawang Putih
408,-13.770598,-9.479973,4.290625,Bawang Putih
409,-15.588376,-11.041773,4.546603000000001,Non Bawang Putih
410,-14.519898,-10.06651,4.453388,Non Bawang Putih
411,-14.263084,-6.900060000000001,7.3630239999999985,Bawang Putih
412,-7.371696000000001,-0.6733784,6.698317600000001,Non Bawang Putih
413,-15.380783,-10.075999,5.304784,Bawang Putih
414,-10.16318,-2.2594633,7.9037167,Non Bawang Putih
415,-8.798425,-2.88548,5.912945000000001,Non Bawang Putih
416,-15.645359,-10.9497595,4.695599499999998,Non Bawang Putih
417,-16.841063000000002,-10.311164,6.529899000000002,Non Bawang Putih
418,-16.043476000000002,-9.771741,6.271735000000001,Bawang Putih
419,-14.1508665,-9.502469,4.6483975,Bawang Putih
420,-15.456797,-10.405106,5.051691,Bawang Putih
421,-15.518249,-6.8613944,8.6568546,Bawang Putih
422,-16.711231,-10.416828,6.294403000000001,Non Bawang Putih
423,-16.026403,-10.113005,5.913397999999999,Non Bawang Putih
424,-13.678654000000002,-12.096389,1.5822650000000014,Bawang Putih
425,-12.974613,-9.5279875,3.4466254999999997,Bawang Putih
426,-15.102198,-9.978707,5.123491,Non Bawang Putih
427,-13.841241,-8.525936,5.315305,Bawang Putih
428,-8.025894000000001,0.71122205,8.737116050000001,Non Bawang Putih
429,-14.346906,-6.714792,7.6321140000000005,Non Bawang Putih
430,-15.089728,-9.623367,5.466360999999999,Bawang Putih
431,-15.364468,-7.946934700000001,7.4175333,Bawang Putih
432,-13.950747,-8.050958999999999,5.899788000000001,Bawang Putih
433,-6.1908855,2.1108286,8.3017141,Non Bawang Putih
434,-12.705181,-4.4209414,8.2842396,Non Bawang Putih
435,-13.880692000000002,-8.099806,5.780886000000002,Bawang Putih
436,-15.501289000000002,-9.168403,6.332886000000002,Bawang Putih
437,-11.2035885,-6.8616533,4.3419352,Bawang Putih
438,-14.798979999999998,-9.7868185,5.012161499999998,Non Bawang Putih
439,-17.33389,-8.229399,9.104491,Bawang Putih
440,-15.407799,-8.324132,7.083667,Bawang Putih
441,-13.520946,-9.421004,4.099942,Bawang Putih
442,-15.640697,-8.356613000000001,7.284083999999998,Non Bawang Putih
443,-18.87296,-10.396391,8.476569,Bawang Putih
444,-13.725443,-9.828685,3.896758,Bawang Putih
445,-18.234682,-13.184388,5.050293999999999,Non Bawang Putih
