;Nama;Tanggal;X;Y;Lon;Lat;Sigma0_VH_db;Sigma0_VV_db;Class
3470;pin_552;250719;135,4903401;57,49879989;116,5373273;-8,373168775;-15,33743;-9,538739;Bawang Putih
3471;pin_1908;250719;114,4903539;100,4988009;116,5355724;-8,377034541;-16,911732;-9,368675;Bawang Putih
3472;pin_2813;250719;230,5;64,5;116,5457999;-8,373538743;-15,362282;-9,074087;Bawang Putih
3473;pin_7062;221119;134,5;175,5;116,5375414;-8,383602977;-11,52107;-1,9267056;Non Bawang Putih
3474;pin_7438;221119;70,5;180,5;116,5318595;-8,384214857;-6,1624074;0,04475633;Non Bawang Putih
3475;pin_7106;221119;131,5;177,5;116,5372797;-8,383788119;-4,6870847;-0,15364742;Non Bawang Putih
3476;pin_2432;250719;197,4903026;33,49879579;116,5427806;-8,370878677;-15,234009;-8,822782;Bawang Putih
3477;pin_7727;221119;115,5;52,5;116,5355251;-8,372753477;-14,917593;-10,921693;Non Bawang Putih
3478;pin_4201;221119;173,5567503;13,63510325;116,5405882;-8,369156561;-16,05272;-8,346962;Non Bawang Putih
3479;pin_6292;221119;167,8707239;182,1906242;116,5405285;-8,384107808;-7,3041425;-0,758773;Non Bawang Putih
3480;pin_4695;221119;182,5567398;16,63510193;116,541397;-8,369398691;-18,249352;-8,604521;Non Bawang Putih
3481;pin_6643;221119;67,5;67,5;116,5312935;-8,374209143;-3,8783073;3,8937123;Non Bawang Putih
3482;pin_455;250719;129,4903464;141,4987995;116,5370157;-8,380628194;-14,086044;-8,544714;Bawang Putih
3483;pin_2125;250719;187,4903078;13,4987967;116,5418379;-8,369132772;-11,865827;-5,8511868;Bawang Putih
3484;pin_7005;221119;140,5;172,5;116,5380673;-8,383321305;-10,642101;-2,5026853;Non Bawang Putih
3485;pin_2944;250719;240,5;80,5;116,546732;-8,374930154;-12,408655;-10,461945;Bawang Putih
3486;pin_6732;221119;49,5;231,5;116,5301259;-8,388789675;-8,423002;-2,7929006;Non Bawang Putih
3487;pin_5886;221119;225,8706896;186,1906201;116,5457001;-8,384309162;-10,888751;-2,9558463;Non Bawang Putih
3488;pin_8233;221119;112,5;101,5;116,5353878;-8,377103511;-17,515501;-9,551687;Non Bawang Putih
3489;pin_4180;250719;176,4600457;37,35105819;116,5409195;-8,371275456;-12,730936;-8,985035;Bawang Putih
3490;pin_75;250719;127,4903471;126,4987997;116,5367981;-8,379304252;-11,796535;-9,566975;Bawang Putih
3491;pin_6625;221119;66,5;65,5;116,5311993;-8,374034544;-3,422878;7,759574;Non Bawang Putih
3492;pin_2817;250719;234,5;64,5;116,5461558;-8,373528195;-15,551098;-9,657106;Bawang Putih
3493;pin_3991;250719;189,4600386;55,3510571;116,5421239;-8,372836229;-15,256573;-7,615078;Bawang Putih
3494;pin_4337;221119;181,5567415;24,63510191;116,5413292;-8,37011023;-15,707604;-9,015302;Non Bawang Putih
3495;pin_5274;221119;183,8707083;1,190624905;116,541473;-8,368026648;-15,155634;-7,876779;Non Bawang Putih
3496;pin_4986;221119;176,5567493;51,63510206;116,5409557;-8,372515959;-12,2534485;-8,684151;Non Bawang Putih
3497;pin_6709;221119;55,5;230,5;116,5306572;-8,388685229;-8,6684475;-3,7323241;Non Bawang Putih
3498;pin_6391;221119;123,5;35,5;116,536192;-8,371225953;-14,554894;-8,96127;Non Bawang Putih
3499;pin_2607;250719;185,4903096;31,49879665;116,5417076;-8,370733074;-12,139413;-8,307885;Bawang Putih
3500;pin_4401;221119;182,5567404;25,63510175;116,5414208;-8,370196208;-14,110727;-8,889508;Non Bawang Putih
3501;pin_8006;221119;103,5;79,5;116,5345287;-8,375177697;-14,970207;-9,653096;Non Bawang Putih
3502;pin_5087;221119;191,5567317;55,63509987;116,542301;-8,372830876;-14,460871;-11,462399;Non Bawang Putih
3503;pin_1505;250719;83,49037107;66,49880342;116,532724;-8,374103301;-15,785052;-9,203207;Bawang Putih
3504;pin_4485;221119;172,5567525;29,63510307;116,5405416;-8,370577008;-17,039045;-8,3308325;Non Bawang Putih
3505;pin_6755;221119;39,5;232,5;116,5292386;-8,388904671;-8,242006;-1,1829569;Non Bawang Putih
3506;pin_5049;221119;176,5567495;54,635102;116,5409636;-8,372781798;-14,496839;-8,94016;Non Bawang Putih
3507;pin_7956;221119;124,5;33,5;116,5362756;-8,371046089;-17,761751;-9,596569;Non Bawang Putih
3508;pin_2218;250719;167,4903198;17,49879806;116,5400689;-8,369539914;-14,237233;-8,546196;Bawang Putih
3509;pin_1403;250719;118,4903499;51,49880114;116,5357987;-8,372681875;-11,819541;-7,2753963;Bawang Putih
3510;pin_5940;221119;226,8706892;190,19062;116,5457997;-8,384660968;-9,846105;-4,4443;Non Bawang Putih
3511;pin_2235;250719;184,4903097;17,49879687;116,5415815;-8,369495128;-14,886387;-6,8624086;Bawang Putih
3512;pin_1724;250719;119,4903503;79,49880078;116,5359618;-8,375160453;-14,67974;-10,041749;Bawang Putih
3513;pin_5167;221119;206,556714;56,63509775;116,5436383;-8,372879949;-14,395364;-10,025558;Non Bawang Putih
3514;pin_5680;221119;196,8707079;219,1906218;116,5432071;-8,387309929;-10,033685;-4,310404;Non Bawang Putih
3515;pin_200;250719;115,4903544;131,4988005;116,5357435;-8,379778964;-12,500374;-7,5092955;Bawang Putih
3516;pin_4453;221119;186,5567358;27,63510115;116,541782;-8,370362894;-17,494598;-10,919438;Non Bawang Putih
3517;pin_5806;221119;224,8706916;226,1906197;116,5457172;-8,387856266;-4,4064403;2,3021455;Non Bawang Putih
3518;pin_698;250719;116,4903515;63,49880115;116,5356525;-8,373750522;-16,911125;-10,1692915;Bawang Putih
3519;pin_5983;221119;234,8706839;174,1906196;116,5464692;-8,383222064;-13,482632;-2,8475046;Non Bawang Putih
3520;pin_5915;221119;217,8706945;189,1906206;116,5449962;-8,384596119;-10,303372;-3,0440292;Non Bawang Putih
3521;pin_4399;221119;180,556742;14,63510225;116,5412137;-8,369226734;-17,274366;-8,818635;Non Bawang Putih
3522;pin_4797;221119;191,5567311;45,63510008;116,5422745;-8,371944749;-17,116869;-9,171812;Non Bawang Putih
3523;pin_1076;250719;136,4903414;113,4987992;116,5375645;-8,378128537;-14,135408;-8,496574;Bawang Putih
3524;pin_5471;221119;218,8706953;232,1906201;116,5451992;-8,388403784;-5,7787766;-1,773579;Non Bawang Putih
3525;pin_7134;221119;136,5;178,5;116,5377273;-8,383863543;-11,06495;-0,35362333;Non Bawang Putih
3526;pin_1717;250719;113,4903538;79,4988012;116,5354279;-8,375176264;-15,954621;-10,618028;Bawang Putih
3527;pin_7909;221119;102,5;69,5;116,5344133;-8,37429418;-15,104818;-7,9259276;Non Bawang Putih
3528;pin_7315;221119;158,5;183,5;116,5396982;-8,384248564;-9,0936365;0,5111819;Non Bawang Putih
3529;pin_1526;250719;102,4903599;66,4988021;116,5344147;-8,37405325;-15,908293;-7,344346;Bawang Putih
3530;pin_908;250719;105,4903589;91,49880164;116,5347478;-8,376260725;-14,917071;-6,594156;Bawang Putih
3531;pin_2214;250719;164,4903216;16,49879828;116,5397993;-8,369459203;-15,241994;-7,601818;Bawang Putih
3532;pin_2338;250719;183,4903105;21,4987969;116,5415031;-8,369852214;-17,342808;-10,2689705;Bawang Putih
3533;pin_7999;221119;97,5;79,5;116,5339948;-8,375193506;-14,072423;-10,317119;Non Bawang Putih
3534;pin_6628;221119;69,5;65,5;116,5314662;-8,374026643;-3,3812284;6,770182;Non Bawang Putih
3535;pin_2285;250719;186,4903086;19,49879671;116,5417648;-8,369667084;-14,42298;-9,526865;Bawang Putih
3536;pin_5828;221119;214,8706966;198,1906207;116,5447531;-8,385401546;-12,978447;-0,9485832;Non Bawang Putih
3537;pin_4230;221119;173,5567507;20,63510311;116,5406067;-8,369776854;-16,725952;-9,639131;Non Bawang Putih
3538;pin_3391;250719;233,5;105,5;116,5461754;-8,377163903;-14,360715;-9,644533;Bawang Putih
3539;pin_5749;221119;229,8706886;227,1906194;116,5461648;-8,387931671;-4,521263;1,0310893;Non Bawang Putih
3540;pin_5566;221119;212,8706986;223,1906206;116,5446415;-8,387622125;-10,5915165;-3,0003726;Non Bawang Putih
3541;pin_4487;221119;174,5567502;29,63510279;116,5407195;-8,370571739;-18,02171;-9,912267;Non Bawang Putih
3542;pin_7741;221119;128,5;52,5;116,5366818;-8,372719229;-14,356333;-7,7778997;Non Bawang Putih
3543;pin_5725;221119;226,8706903;225,1906196;116,5458925;-8,387762372;-1,1810848;3,2287524;Non Bawang Putih
3544;pin_5260;221119;169,8707166;1,190625885;116,5402273;-8,368063524;-16,756645;-10,51677;Non Bawang Putih
3545;pin_2103;250719;165,4903209;13,49879824;116,5398803;-8,369190728;-12,29001;-8,324973;Bawang Putih
3546;pin_3592;250719;236,5;84,5;116,5463867;-8,37529515;-13,374428;-9,041548;Bawang Putih
3547;pin_235;250719;121,4903509;132,4988001;116,53628;-8,379851759;-14,893839;-7,4416065;Bawang Putih
3548;pin_7445;221119;55,5;181,5;116,5305274;-8,384343027;-7,3303757;-1,729;Non Bawang Putih
3549;pin_438;250719;139,4903405;140,4987988;116,5379029;-8,380513209;-12,559131;-7,1877885;Bawang Putih
3550;pin_5555;221119;216,8706962;224,1906203;116,5450001;-8,387700172;-7,204075;-0,081388004;Non Bawang Putih
3551;pin_4964;221119;198,5567232;51,63509897;116,5429133;-8,372457975;-13,961806;-7,938557;Non Bawang Putih
3552;pin_535;250719;138,4903376;36,49879989;116,5375387;-8,371299971;-17,082413;-5,803902;Bawang Putih
3553;pin_5764;221119;221,8706934;228,1906199;116,5454556;-8,388041413;-8,217353;-2,6169956;Non Bawang Putih
3554;pin_1439;250719;126,4903452;52,49880057;116,5365132;-8,372749414;-14,011889;-7,4324346;Bawang Putih
3555;pin_2099;250719;112,4903553;107,498801;116,535413;-8,377660116;-13,519319;-9,045669;Bawang Putih
3556;pin_7112;221119;137,5;177,5;116,5378136;-8,38377229;-11,7783985;-1,8042353;Non Bawang Putih
3557;pin_8288;221119;112,5;103,5;116,5353931;-8,377280741;-16,30034;-10,182999;Non Bawang Putih
3558;pin_445;250719;146,4903363;140,4987983;116,5385258;-8,380494747;-14,985915;-8,467111;Bawang Putih
3559;pin_798;250719;106,4903582;87,49880161;116,5348262;-8,375903629;-15,716138;-8,055573;Bawang Putih
3560;pin_6658;221119;122,5;36,5;116,5361056;-8,371317201;-14,436077;-9,603181;Non Bawang Putih
3561;pin_4286;221119;180,5567426;22,63510209;116,5412349;-8,369935638;-15,351427;-8,773671;Non Bawang Putih
3562;pin_7490;221119;74,5;182,5;116,5322208;-8,38438154;-8,951797;-0,37930647;Non Bawang Putih
3563;pin_242;250719;127,4903473;132,4987997;116,5368139;-8,379835939;-14,763136;-10,088699;Bawang Putih
3564;pin_1671;250719;96,4903638;78,4988024;116,5339125;-8,375132441;-14,079628;-10,094924;Bawang Putih
3565;pin_3507;250719;227,5;94,5;116,5456124;-8,376205003;-14,53744;-8,967228;Bawang Putih
3566;pin_4663;221119;169,5567551;15,63510377;116,5402376;-8,369344325;-14,759513;-10,091343;Non Bawang Putih
3567;pin_7710;221119;125,5;51,5;116,5364122;-8,372638518;-16,525806;-9,10584;Non Bawang Putih
3568;pin_7894;221119;88,5;69,5;116,5331675;-8,374331061;-15,880976;-9,74025;Non Bawang Putih
3569;pin_763;250719;100,4903617;86,49880204;116,5342896;-8,375830824;-15,779713;-8,407542;Bawang Putih
3570;pin_6522;221119;74,5;51,5;116,5318741;-8,37277285;-4,7538557;3,3413188;Non Bawang Putih
3571;pin_8032;221119;102,5;80,5;116,5344424;-8,375268947;-15,597305;-9,14893;Non Bawang Putih
3572;pin_351;250719;135,4903427;137,4987991;116,537539;-8,380257915;-13,965647;-8,744255;Bawang Putih
3573;pin_2752;250719;232,5;62,5;116,5459725;-8,373356246;-15,775499;-8,707355;Bawang Putih
3574;pin_5540;221119;199,8707064;227,1906215;116,5434953;-8,388010905;-4,755081;-1,1466756;Non Bawang Putih
3575;pin_3279;250719;239,5;98,5;116,5466907;-8,376527796;-15,053725;-9,463136;Bawang Putih
3576;pin_6903;221119;128,5;168,5;116,5369889;-8,382998504;-6,4903135;0,028629532;Non Bawang Putih
3577;pin_7007;221119;142,5;172,5;116,5382453;-8,383316029;-10,265459;-2,1951184;Non Bawang Putih
3578;pin_2716;250719;234,5;79,5;116,5461955;-8,374857367;-12,814445;-9,041729;Bawang Putih
3579;pin_3200;250719;243,5;104,5;116,5470625;-8,377048911;-16,035917;-8,700119;Bawang Putih
3580;pin_4641;221119;192,5567292;34,63510016;116,5423344;-8,370967374;-15,279724;-9,805842;Non Bawang Putih
3581;pin_1318;250719;117,4903504;48,49880124;116,5357018;-8,372418665;-15,217165;-7,853239;Bawang Putih
3582;pin_5793;221119;225,8706911;230,1906196;116,5458168;-8,388208071;-11,372597;-5,040525;Non Bawang Putih
3583;pin_6100;221119;232,8706848;167,1906198;116,5462726;-8,382607064;-8,226313;-2,6706161;Non Bawang Putih
3584;pin_6287;221119;172,8707209;182,1906238;116,5409735;-8,384094613;-12,243832;-4,2900214;Non Bawang Putih
3585;pin_5766;221119;219,8706946;228,1906201;116,5452776;-8,388046696;-8,903348;-2,270427;Non Bawang Putih
3586;pin_2181;250719;183,4903103;15,49879696;116,5414873;-8,369320536;-15,4216795;-7,41776;Bawang Putih
3587;pin_6374;221119;126,5;126,5;116,5366997;-8,379281973;-15,051658;-9,227231;Non Bawang Putih
3588;pin_54;250719;133,4903435;125,4987993;116,5373293;-8,379199818;-14,1995735;-11,150536;Bawang Putih
3589;pin_4922;221119;182,556742;49,63510126;116,5414843;-8,37232292;-14,024622;-9,698429;Non Bawang Putih
3590;pin_1988;250719;112,4903552;103,498801;116,5354024;-8,377305657;-15,516487;-8,9779415;Bawang Putih
3591;pin_7655;221119;125,5;49,5;116,536407;-8,372461289;-16,18551;-10,987934;Non Bawang Putih
3592;pin_2311;250719;167,4903199;20,49879803;116,5400768;-8,369805754;-14,9195385;-9,192912;Bawang Putih
3593;pin_5160;221119;176,5567497;57,63510193;116,5409716;-8,373047638;-15,954118;-8,288362;Non Bawang Putih
3594;pin_7829;221119;105,5;66,5;116,5346723;-8,374020431;-15,511685;-9,812078;Non Bawang Putih
3595;pin_6456;221119;133,5;7,5;116,5370077;-8,368718409;-6,8402944;0,55152696;Non Bawang Putih
3596;pin_1429;250719;117,4903505;52,49880119;116,5357124;-8,372773124;-12,992064;-8,475542;Bawang Putih
3597;pin_6162;221119;221,8706915;171,1906205;116,5453044;-8,382990547;-5,3205194;-0,041553322;Non Bawang Putih
3598;pin_7418;221119;74,5;179,5;116,5322128;-8,384115693;-5,867319;-2,0958548;Non Bawang Putih
3599;pin_7652;221119;122,5;49,5;116,53614;-8,372469192;-15,993773;-10,222655;Non Bawang Putih
3600;pin_5619;221119;208,8707008;219,1906209;116,5442749;-8,38727824;-13,936748;-5,876486;Non Bawang Putih
3601;pin_487;250719;133,4903441;142,4987992;116,5373743;-8,38070626;-13,85947;-7,4283767;Bawang Putih
3602;pin_7940;221119;105,5;70,5;116,5346829;-8,374374891;-14,723212;-7,323277;Non Bawang Putih
3603;pin_548;250719;131,4903424;57,49880017;116,5369714;-8,373179314;-15,838753;-9,244478;Bawang Putih
3604;pin_901;250719;99,49036247;91,49880205;116,5342139;-8,376276536;-14,000045;-10,516301;Bawang Putih
3605;pin_2186;250719;188,4903073;15,49879661;116,5419322;-8,369307363;-14,002799;-7,2673864;Bawang Putih
3606;pin_5255;221119;164,8707196;1,190626235;116,5397824;-8,368076693;-14,854417;-10,762558;Non Bawang Putih
3607;pin_7502;221119;115,5;45,5;116,5355065;-8,372133172;-14,354948;-12,049607;Non Bawang Putih
3608;pin_5111;221119;180,5567449;56,63510139;116,5413249;-8,372948482;-13,23507;-8,2042465;Non Bawang Putih
3609;pin_7825;221119;101,5;66,5;116,5343163;-8,374030968;-15,053556;-8,682146;Non Bawang Putih
3610;pin_5043;221119;177,5567482;53,63510188;116,54105;-8,37269055;-13,167146;-8,989197;Non Bawang Putih
3611;pin_6087;221119;229,8706866;166,19062;116,546003;-8,382526372;-12,346254;-2,6126277;Non Bawang Putih
3612;pin_610;250719;137,490339;59,49879973;116,5375106;-8,373340733;-15,750092;-9,1642685;Bawang Putih
3613;pin_3045;250719;239,5;110,5;116,5467225;-8,377591131;-14,404012;-7,561423;Bawang Putih
3614;pin_4397;221119;179,556744;25,63510217;116,5411539;-8,370204112;-15,393983;-10,76958;Non Bawang Putih
3615;pin_526;250719;136,4903395;56,49879983;116,5374136;-8,373077525;-14,056463;-8,807898;Bawang Putih
3616;pin_4568;221119;175,5567492;32,63510259;116,5408164;-8,370834944;-15,999462;-10,444261;Non Bawang Putih
3617;pin_3;250719;140,4903364;34,49879977;116,5377114;-8,371117474;-14,296119;-8,278216;Bawang Putih
3618;pin_8374;221119;114,5;106,5;116,535579;-8,377541314;-14,726447;-7,566231;Non Bawang Putih
3619;pin_2086;250719;100,4903624;107,4988018;116,5343452;-8,377691744;-15,562673;-10,127993;Bawang Putih
3620;pin_3748;250719;200,4600318;47,35105641;116,5430815;-8,372098334;-13,447796;-7,7345176;Bawang Putih
3621;pin_7069;221119;140,5;175,5;116,5380753;-8,383587148;-11,540027;0,5762347;Non Bawang Putih
3622;pin_7116;221119;140,5;177,5;116,5380806;-8,383764376;-13,117553;-1,4708525;Non Bawang Putih
3623;pin_6118;221119;233,8706843;168,1906197;116,5463643;-8,382693035;-8,34192;-3,6431336;Non Bawang Putih
3624;pin_4160;250719;180,4600432;35,35105793;116,5412702;-8,371087689;-17,870335;-8,430358;Bawang Putih
3625;pin_7533;221119;68,5;184,5;116,5316922;-8,384574595;-6,659055;-1,3479745;Non Bawang Putih
3626;pin_5112;221119;181,5567437;56,63510125;116,5414138;-8,372945847;-13,330937;-8,382163;Non Bawang Putih
3627;pin_4595;221119;175,5567492;33,63510256;116,5408191;-8,370923557;-16,546865;-9,824966;Non Bawang Putih
3628;pin_2957;250719;240,5;79,5;116,5467294;-8,374841543;-13,411445;-9,872617;Bawang Putih
3629;pin_2796;250719;236,5;63,5;116,5463311;-8,37343431;-15,112473;-8,43693;Bawang Putih
3630;pin_5670;221119;196,8707078;215,1906218;116,5431965;-8,386955479;-14,654283;-5,4203143;Non Bawang Putih
3631;pin_5078;221119;200,5567211;55,63509861;116,5431018;-8,372807153;-13,75112;-7,6545258;Non Bawang Putih
3632;pin_7576;221119;129,5;46,5;116,5367549;-8,372184908;-13,532386;-9,739661;Non Bawang Putih
3633;pin_5695;221119;225,8706909;224,1906197;116,5458009;-8,387676402;-2,2292523;3,6327732;Non Bawang Putih
3634;pin_8342;221119;109,5;105,5;116,5351314;-8,377465878;-17,286715;-10,060162;Non Bawang Putih
3635;pin_4787;221119;201,5567192;45,63509868;116,5431643;-8,371918392;-13,192495;-8,717816;Non Bawang Putih
3636;pin_5957;221119;226,8706892;191,1906199;116,5458024;-8,38474958;-12,653921;-4,460713;Non Bawang Putih
3637;pin_4441;221119;175,5567488;27,63510269;116,5408032;-8,370391878;-17,997772;-10,858124;Non Bawang Putih
3638;pin_2476;250719;187,4903082;25,49879657;116,5418696;-8,370196127;-13,95207;-7,20235;Bawang Putih
3639;pin_2276;250719;177,490314;19,49879734;116,540964;-8,369690796;-16,266476;-6,59298;Bawang Putih
3640;pin_823;250719;104,4903594;88,49880174;116,5346509;-8,375997515;-15,0494995;-8,028917;Bawang Putih
3641;pin_6950;221119;130,5;170,5;116,5371722;-8,383170457;-10,512991;-1,377939;Non Bawang Putih
3642;pin_1477;250719;83,49037104;65,49880343;116,5327214;-8,374014685;-15,363932;-9,624216;Bawang Putih
3643;pin_7758;221119;90,5;64,5;116,5333322;-8,373882714;-17,891178;-12,436503;Non Bawang Putih
3644;pin_3506;250719;227,5;93,5;116,5456097;-8,376116392;-15,081514;-9,87171;Bawang Putih
3645;pin_7958;221119;96,5;71,5;116,5338846;-8,374487217;-15,739047;-10,700673;Non Bawang Putih
3646;pin_3495;250719;223,5;94,5;116,5452564;-8,376215554;-14,367498;-8,156759;Bawang Putih
3647;pin_7845;221119;139,5;32,5;116,5376077;-8,370917964;-15,544384;-9,072952;Non Bawang Putih
3648;pin_5515;221119;199,8707066;231,1906214;116,5435059;-8,388365354;-11,786327;-4,718185;Non Bawang Putih
3649;pin_7902;221119;95,5;69,5;116,5337904;-8,374312621;-15,975694;-10,451052;Non Bawang Putih
3650;pin_7066;221119;138,5;175,5;116,5378973;-8,383592424;-12,353973;1,9156305;Non Bawang Putih
3651;pin_396;250719;126,4903481;139,4987997;116,5367435;-8,380458877;-13,2736845;-8,405323;Bawang Putih
3652;pin_2120;250719;182,4903108;13,49879705;116,541393;-8,369145945;-14,783788;-10,412769;Bawang Putih
3653;pin_4559;221119;191,5567301;31,63510036;116,5422375;-8,370704171;-12,816701;-9,825727;Non Bawang Putih
3654;pin_477;250719;124,4903494;142,4987998;116,5365735;-8,380729994;-13,856596;-7,412539;Bawang Putih
3655;pin_5412;221119;280,8706514;22,19061788;116,5501595;-8,36963186;-9,879711;-6,42849;Non Bawang Putih
3656;pin_326;250719;138,4903409;136,4987989;116,5378034;-8,380161389;-12,940216;-7,72634;Bawang Putih
3657;pin_5996;221119;221,8706916;174,1906205;116,5453124;-8,383256382;-9,5030985;-3,3983963;Non Bawang Putih
3658;pin_4126;250719;194,4600351;40,3510569;116,5425291;-8,37149386;-13,323166;-8,375353;Bawang Putih
3659;pin_3870;250719;194,4600355;51,35105679;116,5425582;-8,372468599;-13,172549;-8,290048;Bawang Putih
3660;pin_6416;221119;133,5;5,5;116,5370024;-8,36854118;-9,501464;-1,6053039;Non Bawang Putih
3661;pin_2449;250719;205,4902984;50,49879506;116,5435374;-8,372364004;-13,175932;-8,293251;Bawang Putih
3662;pin_3735;250719;192,4600365;46,35105698;116,542367;-8,372030807;-14,89988;-7,630415;Bawang Putih
3663;pin_4879;221119;180,5567443;48,63510156;116,5413037;-8,372239578;-13,040384;-8,545203;Non Bawang Putih
